num_obs	res_prop	n_feat	model	train_prop	val_prop	lower_prop_vi_top_feats	upper_prop_vi_top_feats	n_feats_returned	n_fold	fit_penalty	fit_mixture	nmcc	log2_apop	f1	spec	sens	bal_acc	run_time_sec	date
325	0.77	5136	LR	1	0	0	1	145	5	0.004641588833612777	0.6	1	0.38	1	1	1	1	67.87	2026-01-19
