num_obs	res_prop	n_feat	model	train_prop	val_prop	lower_prop_vi_top_feats	upper_prop_vi_top_feats	n_feats_returned	n_fold	fit_penalty	fit_mixture	nmcc	log2_apop	f1	spec	sens	bal_acc	run_time_sec	date
325	0.51	6293	LR	1	0	0	1	105	5	0.01	0.8	0.99	0.96	0.99	0.97	1	0.98	101.33	2026-01-19
