num_obs	res_prop	n_feat	model	train_prop	val_prop	lower_prop_vi_top_feats	upper_prop_vi_top_feats	n_feats_returned	n_fold	fit_penalty	fit_mixture	nmcc	log2_apop	f1	spec	sens	bal_acc	run_time_sec	date
334	0.02	1361	LR	1	0	0	1	13	5	0.021544346900318822	0.8	1	5.07	1	1	1	1	23.68	2026-01-19
