num_obs	res_prop	n_feat	model	train_prop	val_prop	lower_prop_vi_top_feats	upper_prop_vi_top_feats	n_feats_returned	n_fold	fit_penalty	fit_mixture	nmcc	log2_apop	f1	spec	sens	bal_acc	run_time_sec	date
334	0.02	30953	LR	1	0	0	1	11	5	1e-4	1	0.74	4.73	0.5	0.98	0.5	0.74	5098.91	2026-01-19
