Variable	Importance	Sign
PF11426_IPR021542	0.9534275500125384	NEG
PF10109_IPR019289	0.9077611167008084	POS
PF23840_IPR056912	0.6175150583623832	POS
PF02730_IPR013983	0.5675079989136422	NEG
PF01320_IPR000290	0.5057257169249905	NEG
PF21431_.	0.49380260508070506	NEG
PF01218_IPR001260	0.48520185558865825	POS
PF08479_IPR013686	0.4378193525808663	NEG
PF13401_IPR049945	0.42613193591241494	NEG
PF17287_IPR035251	0.4089573616544678	NEG
PF18673_IPR040755	0.37922215406371257	NEG
PF04837_IPR006922	0.30903410587974256	NEG
PF01609_IPR002559	0.30383953853843965	POS
PF04234_IPR007348	0.23231154824674516	POS
PF03691_IPR005363	0.19431745422656507	POS
PF10618_IPR019596	0.1861088910585528	POS
PF10948_IPR024400	0.1839727996805412	POS
PF21821_IPR048494	0.18340667608321684	POS
PF04809_IPR006894	0.1808697605195256	NEG
PF04138_IPR007267	0.17618939934643885	NEG
PF07449_IPR010893	0.1679182323577662	NEG
PF03812_IPR004684	0.16551140022574473	NEG
PF06940_IPR009706	0.16240624379406485	NEG
PF03814_IPR004623	0.15372615274665394	NEG
PF00589_IPR002104	0.1528203348861186	NEG
PF02902_IPR003653	0.14493457813398464	POS
PF03837_IPR018330	0.1387293576966359	NEG
PF22638_IPR053927	0.13280384298280964	POS
PF05565_IPR008840	0.13056851012408274	NEG
PF02028_IPR000060	0.12850390552628482	NEG
PF00445_IPR001568	0.11413063917019121	POS
PF22513_IPR053853	0.11146927987670147	POS
PF01874_IPR002736	0.10529721958441723	POS
PF03802_IPR005551	0.0980714651450111	POS
PF10011_IPR018723	0.09312092246124223	NEG
PF08218_IPR013166	0.09244506049534541	POS
PF02922_IPR004193	0.09044509782089848	POS
PF06857_IPR023439	0.08579865382827752	POS
PF02659_IPR003810	0.08504932589540824	POS
PF07508_IPR011109	0.08158726666659594	NEG
PF03595_IPR004695	0.08023007838530065	POS
PF13408_IPR025827	0.07681048287691822	NEG
PF04325_IPR007420	0.07652205509842107	POS
PF03848_IPR015985	0.07502173914576926	POS
PF17090_IPR031381	0.06652714612039486	NEG
PF04899_IPR006983	0.06267770334378157	NEG
PF07351_IPR009950	0.04883762983707996	POS
PF01458_IPR000825	0.04846725498981464	POS
PF05958_IPR010280	0.04763709004034707	POS
PF01521_IPR000361	0.047337177168624206	POS
PF00266_IPR000192	0.046382908812291755	POS
PF11818_IPR020992	0.04602275595030155	POS
PF10767_IPR019703	0.04412534400624319	POS
PF02657_IPR003808	0.04033723154667119	POS
PF03572_IPR005151	0.039092525502898	POS
PF02572_IPR003724	0.035020979952288644	POS
PF15930_IPR031830	0.034964092965762895	POS
PF04229_IPR007344	0.03457747145586236	NEG
PF19295_IPR045595	0.033659009184622196	POS
PF11066_IPR021295	0.0326818876527445	NEG
PF13974_IPR025594	0.029938314101569684	POS
PF17516_IPR035236	0.029882905020925776	POS
PF17804_IPR040573	0.02783115911110979	POS
PF13996_IPR025611	0.027393159605450634	POS
PF21302_IPR048647	0.026342707550533636	POS
PF20390_IPR046507	0.026026989017698763	NEG
PF12557_IPR025826	0.025286696338986666	POS
PF00929_IPR013520	0.019687129770648328	NEG
PF04546_IPR007631	0.019140777867000885	NEG
PF11185_IPR021352	0.0186806052918011	NEG
PF03979_IPR007127	0.01864618171166562	NEG
PF11504_IPR014740	0.018111902627046338	NEG
PF19480_IPR046058	0.014854483675673758	NEG
PF14022_IPR025332	0.013272764619214547	NEG
PF02413_IPR003458	0.013013697936366602	POS
PF01709_IPR048300	0.012550762339953283	POS
PF03590_IPR004618	0.008416413750931976	NEG
PF04657_IPR006750	0.007890595786052258	POS
PF20772_IPR049083	0.007559929848521457	POS
PF16884_IPR041694	0.006369700681459565	POS
PF10735_IPR019671	0.0061984132473947556	POS
