Variable	Importance	Sign
fig.623.1101.peg.4183	1.1987796321319084	NEG
fig.623.1101.peg.5021	1.1698370086160192	NEG
fig.623.2657.peg.1191	0.5734277592759991	NEG
fig.623.1368.peg.2595	0.29531171723597127	NEG
fig.623.1368.peg.4025	0.29117794338973313	NEG
fig.623.1101.peg.5024	0.23450102736294598	NEG
fig.623.1101.peg.4187	0.149155557593335	NEG
fig.623.305.peg.4595	0.10941987795597527	NEG
fig.623.1358.peg.4430	0.09644002948039009	POS
fig.623.1103.peg.16	0.08849469489913395	NEG
fig.623.1305.peg.4376	0.08208531755557726	NEG
fig.623.1342.peg.4167	0.08133265946436836	POS
fig.623.1101.peg.5009	0.08007864207375774	NEG
fig.623.1431.peg.4171	0.07969762886644582	NEG
fig.623.1303.peg.3997	0.062041054910511505	POS
fig.623.1303.peg.2211	0.06097532963430835	POS
fig.623.1303.peg.3418	0.05996579566912484	POS
fig.623.1303.peg.280	0.059811744042081796	POS
fig.623.1303.peg.2821	0.059013413582473195	POS
fig.623.1303.peg.4112	0.05838118388939234	POS
fig.623.1303.peg.2822	0.058331305744286986	POS
fig.623.1303.peg.4149	0.057555520386982556	POS
fig.623.1303.peg.4314	0.05696233815691754	POS
fig.623.1303.peg.4462	0.056951221364956034	POS
fig.623.1303.peg.4321	0.0560430768396348	POS
fig.623.1303.peg.2940	0.03950485655252004	POS
fig.623.1303.peg.4395	0.03729761436675173	POS
fig.623.1101.peg.1654	0.025261143950888482	NEG
fig.623.1101.peg.3617	0.022161810844808456	POS
fig.623.1101.peg.3612	0.02208737526688785	POS
fig.623.1303.peg.618	0.021414075760171982	POS
fig.623.1101.peg.3618	0.02123098481093757	POS
fig.623.1101.peg.3619	0.020223911784965982	POS
fig.623.1101.peg.4193	0.01983478041325109	NEG
fig.623.1404.peg.4165	0.019474268330663028	NEG
fig.623.1102.peg.98	0.01940556441709606	POS
fig.623.1102.peg.866	0.018863839309242847	POS
fig.623.1281.peg.2800	0.01709599336211633	POS
fig.623.1281.peg.2802	0.016108709894830403	POS
fig.623.1303.peg.3091	0.01576913723239124	POS
fig.623.1829.peg.1482	0.014918461792152815	NEG
fig.623.1829.peg.1483	0.014374876939057113	NEG
fig.623.1829.peg.1564	0.013831599697701957	NEG
fig.623.1431.peg.4200	0.01347200447933893	NEG
fig.623.1829.peg.1602	0.013358300720469844	NEG
fig.623.1305.peg.3793	0.013088257882000262	NEG
fig.623.1305.peg.196	0.01305493731405926	NEG
fig.623.1829.peg.1603	0.012951120731273793	NEG
fig.623.1829.peg.3152	0.01259537297574758	NEG
fig.623.1829.peg.3153	0.012272293725996574	NEG
fig.623.1829.peg.3154	0.011968511986005095	NEG
fig.623.1829.peg.3155	0.011677974913219612	NEG
fig.623.1829.peg.3156	0.011399617424802498	NEG
fig.623.1101.peg.2261	0.011220327301135284	POS
fig.623.1829.peg.3157	0.011134324606661965	NEG
fig.623.1101.peg.1405	0.011034386483446549	NEG
fig.623.1829.peg.3164	0.010882695772944833	NEG
fig.623.1829.peg.3165	0.01064393390012682	NEG
fig.623.1101.peg.1315	0.010547492481107153	POS
fig.623.1829.peg.3166	0.010415687513286075	NEG
fig.623.1829.peg.3167	0.010237897978353004	NEG
fig.623.1101.peg.1316	0.010229456379312012	POS
fig.623.1829.peg.3168	0.01002100861088359	NEG
fig.623.1101.peg.1317	0.00981281913567208	POS
fig.623.1829.peg.3169	0.009801117879686329	NEG
fig.623.1101.peg.1314	0.009653139120266222	POS
fig.623.1829.peg.3170	0.009577688069084263	NEG
fig.623.1829.peg.3171	0.009348339185677144	NEG
fig.623.1829.peg.3172	0.009111592545784308	NEG
fig.623.1101.peg.4190	0.0089897840346718	NEG
fig.623.1101.peg.4729	0.008881174005585137	POS
fig.623.1829.peg.3173	0.008866724232985092	NEG
fig.623.1829.peg.3174	0.008613296111917601	NEG
fig.623.1101.peg.538	0.008610933478173797	POS
fig.623.1101.peg.912	0.00839328142331154	POS
fig.623.1829.peg.3175	0.008352228462041126	NEG
fig.623.1101.peg.4191	0.008152552350766503	NEG
fig.623.1446.peg.3191	0.008132449675803484	POS
fig.623.1101.peg.959	0.00811316443433429	POS
fig.623.1829.peg.4079	0.008084071800169573	NEG
fig.623.1101.peg.960	0.007874015274613776	POS
fig.623.1829.peg.4518	0.007810168923522215	NEG
fig.623.1829.peg.4519	0.007532511549039131	NEG
fig.623.1829.peg.4520	0.0072539059629617075	NEG
fig.623.1829.peg.4521	0.0069777084935414005	NEG
fig.623.1829.peg.4690	0.006707519797107586	NEG
fig.623.1446.peg.4675	0.006670234976297856	POS
fig.623.305.peg.2828	0.0058587395443091056	POS
fig.623.1285.peg.2559	0.005527734633806671	POS
fig.623.1303.peg.3636	0.005414060301374093	POS
fig.623.1303.peg.2787	0.004978398793123525	POS
fig.623.1303.peg.4237	0.004926619265523608	POS
fig.623.1303.peg.4236	0.004848990289886652	POS
fig.623.1286.peg.420	0.00453291165820557	NEG
fig.623.1303.peg.4393	0.004336420920457431	POS
fig.623.1288.peg.1017	0.004311167740668308	POS
fig.623.1303.peg.1861	0.004135400634343107	POS
fig.623.1431.peg.4199	0.00342168815796865	NEG
fig.623.1431.peg.4176	0.003384235676616547	NEG
fig.623.1431.peg.4174	0.0033556973404547004	NEG
fig.623.1431.peg.4173	0.003351845014214344	NEG
fig.623.1431.peg.4633	0.003192867471106033	NEG
fig.623.1431.peg.4580	0.0031923078562870215	NEG
fig.623.1431.peg.4634	0.003183620647684303	NEG
fig.623.1431.peg.4579	0.0031813483090558383	NEG
fig.623.1431.peg.4651	0.003165856743262269	NEG
fig.623.1431.peg.4172	0.003165703244075198	NEG
fig.623.1431.peg.4520	0.0031605540845470012	NEG
fig.623.1431.peg.4652	0.003141067595055771	NEG
fig.623.1431.peg.4472	0.003131569760625026	NEG
fig.623.1431.peg.4664	0.0031141872335625725	NEG
fig.623.1431.peg.4471	0.0030920233207163373	NEG
fig.623.1431.peg.537	0.003078873816970869	NEG
fig.623.1431.peg.4470	0.003056939625606369	NEG
