Variable	Importance	Sign
group_1457	0.5343125368553022	NEG
group_2446	0.533474788361566	NEG
group_771	0.5310546618780984	NEG
group_5121	0.4344331291594819	NEG
group_5933	0.376193676674227	NEG
group_7360	0.3183108463806683	POS
group_8251	0.2958226804856779	NEG
group_8000	0.2418263764711366	NEG
group_8082	0.2412399999337565	NEG
group_10342	0.2316129572834713	NEG
group_8875	0.23004815383847263	POS
group_10346	0.22421300098643634	NEG
group_9417	0.22315311497855977	POS
group_7348	0.19722246168810512	NEG
group_8191	0.19610176862426518	NEG
group_8910	0.18843052853229297	POS
group_1965	0.18738750536621862	NEG
group_8918	0.1834257337645362	POS
group_6013	0.1823815729268396	NEG
group_6152	0.17907179390783873	NEG
group_3597	0.17028543917073172	NEG
group_7779	0.14831517794317126	NEG
group_8586	0.10927168459513677	NEG
group_7546	0.08867426071235095	NEG
group_3517	0.08822654994213909	NEG
group_7353	0.08708670745000371	NEG
group_8001	0.08695999577189885	NEG
group_8372	0.08624894207990699	NEG
group_2235	0.07006499219493792	NEG
group_3320	0.06927833755554341	NEG
group_2216	0.06210422063894831	NEG
group_6053	0.061341671899374076	NEG
group_3820	0.06093565358219211	NEG
group_8715	0.06045682688737301	NEG
group_3418	0.05905407490927748	NEG
group_9656	0.055897790006535976	NEG
group_10384	0.05517298743422868	NEG
group_10385	0.05337226903356671	NEG
group_7767	0.05286913059358892	NEG
group_9658	0.05273764804273895	NEG
group_8717	0.05121442404236994	NEG
group_10386	0.05071519948076253	NEG
group_9752	0.050021083553044514	NEG
group_10073	0.04884097683818328	NEG
group_10673	0.047691198150881436	NEG
group_1958	0.04111577826677845	POS
group_1285	0.041009885882012403	POS
group_5276	0.04070725776729662	NEG
group_4050	0.040636428071770744	POS
group_3902	0.04052982419219887	NEG
group_10004	0.03911666445267499	NEG
group_10005	0.03880764480468483	NEG
group_10006	0.03787318446336572	NEG
group_8172	0.03751862736550291	POS
group_10007	0.03692905714998211	NEG
group_8908	0.03125327974709491	POS
group_8202	0.02610183895863607	POS
group_6582	0.025281514705621885	POS
group_9580	0.025065653359567838	POS
group_9581	0.02403920516148171	POS
group_9582	0.02313577906317598	POS
group_9583	0.022312107306636856	POS
group_9584	0.021498982547874215	POS
group_9585	0.020652396881015063	POS
group_9586	0.019758815664777125	POS
group_9587	0.018831608709978815	POS
group_9588	0.017899334279185945	POS
group_9590	0.0169923329770196	POS
group_9591	0.016133088869971918	POS
group_1236	0.009470679494119056	NEG
group_7554	0.007526767568427814	NEG
group_1940	0.007250964817703615	NEG
group_8004	0.006802999763213183	NEG
group_1966	0.0063436573855011995	NEG
group_6745	0.005226597198118599	NEG
group_2280	0.002843131366187075	NEG
group_5239	0.0026618723647684095	NEG
group_471	0.002596323081623347	NEG
group_5738	0.0022512295147777243	NEG
group_5337	0.0020869657475896227	NEG
group_3184	0.0018912595896201422	NEG
group_3557	0.0018846611058117712	NEG
group_7526	0.0017791536649540607	NEG
group_7520	0.0017469049296257482	NEG
group_7500	0.0015069564437570043	NEG
group_7090	4.0975026613823e-4	NEG
group_8010	2.508833421014346e-4	NEG
group_7969	2.3545156073628425e-4	NEG
group_7135	2.0749511753723448e-4	NEG
group_8023	1.827053100294883e-4	NEG
group_7260	1.5291404608271813e-4	NEG
