Variable	Importance	Sign
group_8463	1.5847443587115255	NEG
group_8464	0.7413485540443866	NEG
group_8372	0.30076917978408635	NEG
group_6726	0.24124851950407775	NEG
group_7233	0.19423178339708405	NEG
group_8237	0.16454214822073013	NEG
group_6877	0.15111889023605868	NEG
group_6961	0.1394817603490772	NEG
group_7681	0.13134465476583823	NEG
group_10004	0.09923490336710007	NEG
group_10005	0.09798168450798722	NEG
group_5688	0.09560071945116323	NEG
group_10006	0.0952671188982119	NEG
group_5276	0.09275726365418228	NEG
group_10007	0.0924260011823988	NEG
group_3902	0.09024376991443948	NEG
group_4424	0.08827435614468752	NEG
group_4833	0.0855967370725911	NEG
group_8483	0.08120847159711002	NEG
group_6517	0.0780001496907187	NEG
group_6518	0.07127064002348164	NEG
group_6712	0.06518147788603575	NEG
group_9155	0.06051676711276295	POS
group_6353	0.054827617246705325	NEG
group_1467	0.050777275900412706	POS
group_6405	0.05046494921016595	NEG
group_1752	0.04993707393804863	POS
group_5802	0.0473913688628484	POS
group_5975	0.04654344923917935	NEG
group_6500	0.04598952265869303	NEG
group_9075	0.04458386645404501	POS
group_9154	0.043076596175793194	POS
group_4625	0.04029929672926786	POS
group_3594	0.03899532977598579	POS
group_6008	0.036857329101508574	POS
group_7528	0.03467395987323211	NEG
group_7649	0.033918452869123455	POS
group_6975	0.03208456947133315	NEG
group_4876	0.02945758967313023	NEG
group_7912	0.029139295377658737	NEG
group_10384	0.028825416221779004	NEG
group_5505	0.028662267353081975	POS
group_10385	0.02825707539014235	NEG
group_5506	0.02777041768871461	POS
group_4743	0.026970327582283127	NEG
group_10386	0.026685229007011944	NEG
group_5391	0.026195242489826118	NEG
group_7110	0.02608512812959312	NEG
group_6550	0.025730782877607054	NEG
group_7298	0.024667433301187803	NEG
group_5524	0.024588256637018337	NEG
group_9752	0.024023193166775647	NEG
group_4714	0.023152050227464173	POS
group_9008	0.018809503386183483	POS
group_9011	0.01865100862879244	POS
group_3959	0.017142850441910516	POS
group_4337	0.016919862072308327	POS
group_4391	0.016570989593859765	POS
group_9459	0.01655381906368175	POS
group_5000	0.01649068056594749	POS
group_5012	0.016414566470763826	POS
group_2078	0.01615114096785851	POS
group_5178	0.016109066259229733	POS
group_5354	0.015770586233410336	POS
group_6847	0.01411603554560402	NEG
group_6258	0.013718678583463897	POS
group_6677	0.013455777511935425	NEG
group_9078	0.012211397087312502	POS
group_9080	0.01194119155094561	POS
group_9095	0.011617143905608314	POS
group_9097	0.0113049675763051	POS
group_9101	0.011010619675886991	POS
group_9107	0.010731411849192215	POS
group_9108	0.010461235248149866	POS
group_9109	0.010193948683260038	POS
group_9112	0.009925121968704362	POS
