Variable	Importance	Sign
group_8483	1.4695888205687564	NEG
group_8237	1.1090133108862594	NEG
group_2845	0.579195785718976	NEG
group_8371	0.3972017603786358	NEG
group_6343	0.3730052705871735	POS
group_5749	0.36408718569394644	POS
group_8726	0.3066951474653826	NEG
group_4427	0.2489861662832322	POS
group_8372	0.24697117156787562	NEG
group_7891	0.2430834166101639	NEG
group_8401	0.21186301785760334	POS
group_5239	0.21017223153579123	NEG
group_2662	0.20912684132896303	NEG
group_6444	0.2037337304022675	NEG
group_1712	0.1969525316321355	NEG
group_3448	0.19634129975276807	NEG
group_4627	0.19560471534914678	NEG
group_7021	0.1924195219133435	POS
group_5969	0.1907889371669458	NEG
group_6445	0.18740312106121335	NEG
group_7509	0.18683232860026366	NEG
group_7757	0.17993594162410623	NEG
group_10093	0.178365215880508	NEG
group_2606	0.13934073037139377	NEG
group_8864	0.13737555144126248	NEG
group_6226	0.11887780912279035	NEG
group_8556	0.10180078384206527	POS
group_6988	0.10161903143546831	POS
group_8075	0.10131857286559434	POS
group_8638	0.09267531843586	POS
group_7189	0.08671847608624644	NEG
group_5430	0.0752276395028669	NEG
group_5240	0.07488542913184822	NEG
group_6277	0.07377391346916568	NEG
group_8400	0.07082290209875161	POS
group_7749	0.07046911734986251	POS
group_9421	0.07003342671976845	NEG
group_10073	0.06387092133938346	POS
group_3242	0.0614920666272156	NEG
group_10673	0.06106597884823885	POS
group_4788	0.06087432793679739	NEG
group_6575	0.058598941246143746	NEG
group_6574	0.0581629840413108	NEG
group_6278	0.057676802513825294	NEG
group_6615	0.057323541566084324	NEG
group_7027	0.057099918861748054	NEG
group_7616	0.056897643577804816	NEG
group_7740	0.05630683841543693	POS
group_8036	0.0551158384456068	NEG
group_8951	0.054825143495417096	POS
group_2731	0.05422381302668597	POS
group_8852	0.047438289595392785	NEG
group_9383	0.04669086987025281	POS
group_4389	0.04622982033596964	POS
group_4801	0.046060456750632	NEG
group_8931	0.04554922939272356	POS
group_4898	0.04545600988357361	POS
group_4335	0.045038847221779504	POS
group_9386	0.044413244748841584	POS
group_6775	0.04289686901127488	POS
group_9387	0.04134998536401648	POS
group_9391	0.03850610247800081	POS
group_8789	0.03647657260577479	POS
group_9393	0.03593050133102076	POS
group_5718	0.03388356364514946	NEG
group_9394	0.03356112623724928	POS
group_6725	0.03295923039173611	NEG
group_8908	0.02361213384530546	POS
group_8910	0.021512114649274012	POS
group_5816	0.021447764564034695	POS
group_8918	0.018890672460225952	POS
group_4089	0.018565411541575365	POS
group_8202	0.016434468937872093	POS
group_2181	0.016313348196255337	NEG
group_2158	0.01628582489008432	POS
group_4876	0.015818009259809578	NEG
group_2065	0.015810011830319017	NEG
group_10360	0.014659184502876435	POS
group_3105	0.014557214337984053	NEG
group_8971	0.01433779454294345	POS
group_8975	0.014255389550742544	POS
group_3871	0.014167557872552534	POS
group_3192	0.01324455946705765	NEG
group_5505	0.013195023204732446	POS
group_8976	0.01314818630129909	POS
group_9374	0.012053452327887496	POS
group_8978	0.01200069257336164	POS
group_5506	0.011777776897789367	POS
group_8979	0.01093724441914842	POS
group_9580	0.01070937145902315	POS
group_3552	0.01034335973379782	NEG
group_8980	0.009996018276300788	POS
group_9581	0.009855014609500211	POS
group_3577	0.009721842740651397	NEG
group_8963	0.009678431610926054	POS
group_8981	0.009174106057208939	POS
group_9582	0.009139914292889411	POS
group_8970	0.008917393123234316	POS
group_10050	0.008873599945174768	POS
group_9583	0.008502493595834083	POS
group_8982	0.008448234440052098	POS
group_9584	0.00790240012743982	POS
group_3249	0.00786436386165599	NEG
group_8983	0.007787639446041817	POS
group_9008	0.0077413157925033445	POS
group_7149	0.007674512282910896	NEG
group_2586	0.007643043909081644	POS
group_7364	0.007309000544770568	NEG
group_1338	0.0073076252120374795	POS
group_9585	0.007306173463621345	POS
group_8984	0.007162420931923416	POS
group_8863	0.007055607161389732	POS
group_7501	0.006762181788299202	NEG
group_9011	0.006725279247447323	POS
group_9586	0.006692676814646209	POS
group_8987	0.006549121852007992	POS
group_9001	0.006125680568552171	POS
group_9587	0.006056281035543727	POS
group_2665	0.005978343348189263	POS
group_8988	0.005933405500955948	POS
group_9002	0.0056896705419091885	POS
group_9588	0.005406283263877873	POS
group_8989	0.005310199412954212	POS
group_9003	0.005237544419729382	POS
group_7989	0.005089695096726649	POS
group_5903	0.004930974035617282	NEG
group_5904	0.0048239664572643694	NEG
group_9590	0.004762557601353434	POS
group_7551	0.0045157338214883895	NEG
group_624	0.004471958680058714	NEG
group_4746	0.0043767636300603594	NEG
group_6265	0.004281782817543423	NEG
group_9591	0.0041491766195600665	POS
group_6356	0.003693718304574269	POS
group_5057	0.003478311753672348	NEG
group_6647	0.003342827928181205	NEG
group_8670	0.003155849423687156	NEG
group_5633	0.002265629729701672	POS
group_2850	0.0012660929033198069	POS
group_3915	0.001166041445571682	POS
group_3525	6.168432475265643e-4	POS
group_3571	4.7453466801243273e-4	POS
group_4284	2.791594440633902e-4	POS
