Variable	Importance	Sign
fig.623.1296.peg.4404	2.5258809600342054	NEG
fig.623.1101.peg.5011	1.4352949576661787	NEG
fig.623.2653.peg.2938	0.784590460809857	NEG
fig.623.1101.peg.4994	0.7529326448089673	NEG
fig.623.1101.peg.1429	0.680367722152576	POS
fig.623.1319.peg.4110	0.4815615854059776	POS
fig.623.1289.peg.4140	0.45846446148778325	POS
fig.623.1825.peg.1566	0.4480837406491614	NEG
fig.623.1303.peg.3091	0.2372381546660413	POS
fig.623.1816.peg.4538	0.2075012180546599	NEG
fig.623.1101.peg.2554	0.1541290879333924	POS
fig.623.1102.peg.5085	0.14528436840267883	POS
fig.623.1766.peg.4885	0.14386869129086222	NEG
fig.623.1101.peg.1759	0.1343781132195933	NEG
fig.623.1292.peg.4791	0.12082939272872045	POS
fig.623.1101.peg.5079	0.11910189509479917	NEG
fig.623.1368.peg.2595	0.11495697794654863	NEG
fig.623.1101.peg.1278	0.11143703146541452	NEG
fig.623.2651.peg.2547	0.08724467466508268	NEG
fig.623.1342.peg.3381	0.07179773049074914	NEG
fig.623.1101.peg.5077	0.04073596349973673	NEG
fig.623.1401.peg.4286	0.02149036845193677	POS
fig.623.1829.peg.1482	0.01808786727893	NEG
fig.623.1419.peg.3157	0.010654015364381543	POS
fig.623.1825.peg.4235	0.010186258939171447	NEG
fig.623.1419.peg.3151	0.009437494615939113	POS
fig.623.1277.peg.4862	0.00865276154177327	NEG
fig.623.1829.peg.1564	0.006121816622774446	NEG
fig.623.1419.peg.3155	0.0045732380655172655	POS
fig.623.307.peg.2107	0.0036244723794775567	POS
fig.623.1419.peg.3161	0.002107176493735845	POS
fig.623.1419.peg.3154	0.0015046766460176347	POS
fig.623.1419.peg.3158	0.0010089538621498074	POS
fig.623.1101.peg.4055	3.3696692406110813e-4	NEG
fig.623.1101.peg.5078	1.3405009349172176e-14	NEG
fig.623.1368.peg.4025	6.823756134629964e-15	NEG
fig.623.1825.peg.4234	4.999427272748025e-15	NEG
