Variable	Importance	Sign
fig.623.1101.peg.2351	1.0378509399968556	NEG
fig.623.1103.peg.16	0.8775948177925612	NEG
fig.623.1101.peg.5018	0.8607703431319349	NEG
fig.623.1101.peg.5017	0.6916829925741415	NEG
fig.623.1101.peg.5024	0.6558673867851174	NEG
fig.623.1327.peg.4003	0.5854931053206559	NEG
fig.623.1288.peg.4563	0.4543905546203023	NEG
fig.623.1293.peg.4708	0.45188085785929133	POS
fig.623.1305.peg.3922	0.44642863998078647	NEG
fig.623.1277.peg.4681	0.43085865761674835	NEG
fig.623.1296.peg.4293	0.41290587096213266	POS
fig.623.1103.peg.19	0.40579990864553817	NEG
fig.623.1101.peg.4820	0.3571174696750287	NEG
fig.623.1382.peg.4846	0.34869084631164565	NEG
fig.623.1103.peg.18	0.32847092152336893	NEG
fig.623.1443.peg.4185	0.31840729181185057	NEG
fig.623.1288.peg.2579	0.307595926003883	POS
fig.623.1317.peg.2675	0.28425948474784124	POS
fig.623.1286.peg.4204	0.23866265233256603	NEG
fig.623.1101.peg.2359	0.21820807533867573	NEG
fig.623.1101.peg.2350	0.21383962686449542	NEG
fig.623.1101.peg.2349	0.2044366658415544	NEG
fig.623.1277.peg.1879	0.19927419986608455	NEG
fig.623.1285.peg.2130	0.19686281158702384	NEG
fig.623.1101.peg.2352	0.19599096963708387	NEG
fig.623.1282.peg.2301	0.19587241745328235	NEG
fig.623.1101.peg.2361	0.18408438563582766	NEG
fig.623.1101.peg.4885	0.18251488203447305	POS
fig.623.1101.peg.2362	0.18220620044806451	NEG
fig.623.1444.peg.4324	0.18125309880159673	NEG
fig.623.2653.peg.4856	0.17027774583513594	POS
fig.623.1352.peg.4501	0.16727537131805378	POS
fig.623.1374.peg.3204	0.1504047258846153	NEG
fig.623.1278.peg.4352	0.14813920784477025	POS
fig.623.1404.peg.4092	0.12226614351763737	POS
fig.623.1281.peg.3244	0.12212426649643078	POS
fig.623.1422.peg.4237	0.10374184776623407	POS
fig.623.1297.peg.4532	0.09876350703987213	POS
fig.623.1343.peg.4532	0.09050148511496314	POS
fig.623.1281.peg.2451	0.08454396441090127	NEG
fig.623.1101.peg.2357	0.07996103771555825	NEG
fig.623.1101.peg.2358	0.0783600609752498	NEG
fig.623.1408.peg.3486	0.0732995928232793	POS
fig.623.1431.peg.4142	0.07006361760293739	POS
fig.623.1321.peg.4625	0.06454701009120534	POS
fig.623.1277.peg.4862	0.05236552168343648	POS
fig.623.1293.peg.2305	0.04935463576511834	POS
fig.623.1384.peg.1709	0.04815139167155459	POS
fig.623.1293.peg.2306	0.047399933171647035	POS
fig.623.1384.peg.4227	0.0456096699510425	POS
fig.623.1293.peg.2307	0.044582434245990885	POS
fig.623.1293.peg.4092	0.041944729387222116	POS
fig.623.1289.peg.4140	0.04178292390028997	POS
fig.623.306.peg.2561	0.040163111283825804	POS
fig.623.1293.peg.4242	0.039587866923703675	POS
fig.623.1101.peg.2355	0.03915622786285776	NEG
fig.623.2652.peg.420	0.03863519449315017	POS
fig.623.1287.peg.4539	0.03688800272641942	POS
fig.623.1101.peg.2356	0.03629669931453752	NEG
fig.623.2654.peg.804	0.036157959896207466	POS
fig.623.1101.peg.3486	0.027615539839155562	NEG
fig.623.1295.peg.2887	0.027209769309499872	NEG
fig.623.1101.peg.1405	0.027142301215590896	NEG
fig.623.1281.peg.4656	0.026741599079296276	NEG
fig.623.1281.peg.3271	0.02602977595909303	NEG
fig.623.1284.peg.1529	0.025463763945785995	NEG
fig.623.1286.peg.4181	0.022623339708744215	NEG
fig.623.1101.peg.4261	0.02182270089186524	NEG
fig.623.1361.peg.2871	0.021475811241231837	NEG
fig.623.1411.peg.1131	0.018247579856700495	POS
fig.623.1411.peg.1944	0.01580475625827946	POS
fig.623.1101.peg.1633	0.014367255929198118	NEG
fig.623.1101.peg.1634	0.013543383710246616	NEG
fig.623.1101.peg.1632	0.01301781592283229	NEG
fig.623.1101.peg.1636	0.012921495082895385	NEG
fig.623.1101.peg.1637	0.012555626268950253	NEG
fig.623.1101.peg.1638	0.01233394579023975	NEG
fig.623.1101.peg.1640	0.012166746692066296	NEG
fig.623.1101.peg.1641	0.011983772624251822	NEG
fig.623.1101.peg.1642	0.011717494209145253	NEG
fig.623.1101.peg.1643	0.01144295235457077	NEG
fig.623.1342.peg.276	0.010567554953992716	POS
fig.623.1342.peg.275	0.010519420873014279	POS
fig.623.1342.peg.290	0.010408974788854535	POS
fig.623.1342.peg.274	0.010308672651287942	POS
fig.623.1446.peg.3191	0.010047301406602888	POS
fig.623.1342.peg.266	0.010021905418457093	POS
fig.623.1446.peg.4675	0.009948659381491162	POS
fig.623.1342.peg.265	0.009762112172548229	POS
fig.623.1342.peg.260	0.009741671510637805	POS
fig.623.1342.peg.264	0.009606056536899207	POS
fig.623.1342.peg.261	0.009596740976471622	POS
fig.623.1101.peg.1650	0.00933002121959169	NEG
fig.623.1342.peg.257	0.009259794921341841	POS
fig.623.1101.peg.4451	0.009092415737232414	NEG
fig.623.1286.peg.4199	0.008981449601740835	NEG
fig.623.1342.peg.291	0.008615235380910087	POS
fig.623.1101.peg.1651	0.008504062963639742	NEG
fig.623.1286.peg.4200	0.008249942529870748	NEG
fig.623.1342.peg.292	0.008048179032246928	POS
fig.623.1101.peg.1652	0.007535972801645295	NEG
fig.623.1303.peg.3091	0.0073991542702161045	NEG
fig.623.1342.peg.296	0.007355285400092837	POS
fig.623.1299.peg.10	0.00719182465914616	POS
fig.623.1358.peg.2507	0.007150701277306221	POS
fig.623.1358.peg.2801	0.007009230522218922	POS
fig.623.1358.peg.2802	0.005365701406544337	POS
fig.623.1299.peg.1652	0.0053083125654785155	POS
fig.623.1102.peg.1473	0.004890529161370603	POS
fig.623.1299.peg.1916	0.004258327955930427	POS
fig.623.1358.peg.2803	0.003949883056946066	POS
fig.623.1299.peg.233	0.0035515024276379817	POS
fig.623.1299.peg.2356	0.0030114234380103143	POS
fig.623.1358.peg.2804	0.0027519622855311718	POS
fig.623.1299.peg.3415	0.0026175858199893225	POS
fig.623.1299.peg.3453	0.0023451391482102396	POS
fig.623.1356.peg.2341	0.0021699881652981466	POS
fig.623.1299.peg.3454	0.0021503080148992312	POS
fig.623.1299.peg.3460	0.0019913514287948106	POS
fig.623.1299.peg.4121	0.001841756707993859	POS
fig.623.1358.peg.2805	0.0017984853400794243	POS
fig.623.1296.peg.3747	0.001197354936489334	POS
fig.623.1358.peg.2806	0.001098609231855228	POS
fig.623.1358.peg.2810	0.001013896041763114	POS
fig.623.1358.peg.2814	9.710105553417776e-4	POS
fig.623.1337.peg.3735	8.594470043730255e-4	POS
fig.623.1358.peg.2815	6.692966788251917e-4	POS
fig.623.1358.peg.2811	6.309377606723462e-4	POS
fig.623.1358.peg.2807	6.263165201664159e-4	POS
fig.623.1829.peg.1574	5.925673996652918e-4	POS
fig.623.1101.peg.1653	5.470221980843688e-4	NEG
fig.623.1829.peg.1610	4.711230554536528e-4	POS
fig.623.1358.peg.2812	4.2283908017070714e-4	POS
fig.623.1358.peg.2819	3.7962354385922593e-4	POS
fig.623.1358.peg.2816	3.626814426888462e-4	POS
fig.623.1358.peg.2808	3.332289480441802e-4	POS
fig.623.1358.peg.2820	3.269319492165254e-4	POS
fig.623.1358.peg.2817	2.3735997923713114e-4	POS
fig.623.1358.peg.2809	2.362486259810122e-4	POS
fig.623.1829.peg.1564	2.3238652308363834e-4	POS
fig.623.1337.peg.4224	2.2479795226805548e-4	POS
fig.623.1358.peg.2821	1.9524968790464475e-4	POS
fig.623.1293.peg.2276	1.0190457147901052e-4	POS
fig.623.1358.peg.2822	9.182311830504075e-5	POS
fig.623.1358.peg.2818	5.4995076994970056e-5	POS
fig.623.1358.peg.2832	2.0404352860725753e-5	POS
fig.623.1829.peg.1483	1.1056350845339023e-5	POS
fig.623.1358.peg.2823	3.905859529354338e-6	POS
fig.623.1829.peg.1602	2.903485775905413e-6	POS
fig.623.1829.peg.1603	2.248077671239453e-6	POS
fig.623.1358.peg.2833	1.3230431531838703e-6	POS
fig.623.1358.peg.2824	1.2657196066811565e-7	POS
fig.623.1358.peg.2834	5.719796458541743e-8	POS
fig.623.1358.peg.2825	3.6608861767678663e-9	POS
fig.623.1358.peg.2835	2.0608804258843013e-9	POS
fig.623.1358.peg.2826	9.944079651740516e-11	POS
fig.623.1358.peg.3762	6.683666882077433e-11	POS
fig.623.1358.peg.2827	2.595518313826694e-12	POS
fig.623.1358.peg.5015	2.023293702918613e-12	POS
fig.623.1358.peg.2828	6.593571448157122e-14	POS
fig.623.1358.peg.5063	5.830915614077586e-14	POS
