Variable	Importance	Sign
group_8483	1.1436462648031591	NEG
group_8237	1.1326990491616777	NEG
group_2845	0.49237815575782307	NEG
group_8371	0.4588018219200373	NEG
group_6343	0.41781601119779627	POS
group_8075	0.36841913164786627	POS
group_8372	0.31800571789508303	NEG
group_5749	0.3046355730144057	POS
group_2606	0.28455649446062375	NEG
group_4427	0.2814313460176691	POS
group_7891	0.2515856810064396	NEG
group_10093	0.24407451043120307	NEG
group_7757	0.21961301628555743	NEG
group_2662	0.2167466401519722	NEG
group_1712	0.20390025545185297	NEG
group_3448	0.20195212643448784	NEG
group_6444	0.20186832434070348	NEG
group_8726	0.2017805442931028	NEG
group_4627	0.20115130875770096	NEG
group_5969	0.1961210486606018	NEG
group_7509	0.19428987549447724	NEG
group_5239	0.1924652612935343	NEG
group_6226	0.1515567825947427	NEG
group_6615	0.14075366202002798	NEG
group_7027	0.1404464036184418	NEG
group_7616	0.14001334796265333	NEG
group_8036	0.13945616523509727	NEG
group_5045	0.13897872250197937	NEG
group_6277	0.12287876021279144	NEG
group_5430	0.12170104149943833	NEG
group_6494	0.11834055728067629	POS
group_6868	0.11710869668072088	POS
group_3242	0.11613935123966072	NEG
group_8401	0.10604587098137337	POS
group_6278	0.0986046720653955	NEG
group_8556	0.09615000015591575	POS
group_4618	0.09480640783639369	POS
group_8852	0.08388485809863389	NEG
group_10073	0.07311016015760545	POS
group_6575	0.07147862174165075	NEG
group_5240	0.0713340988464504	NEG
group_5816	0.07125422412209566	POS
group_10673	0.0702368462412477	POS
group_6918	0.06433888367782792	POS
group_9421	0.06099300862108064	NEG
group_6725	0.060793851083069166	NEG
group_9383	0.052388583285754256	POS
group_9386	0.05041388560117457	POS
group_5718	0.04779751652163994	NEG
group_9387	0.047722540661110265	POS
group_10222	0.04768905720362241	POS
group_9008	0.047516109516077945	POS
group_9011	0.045568010748182876	POS
group_9391	0.045273397776489824	POS
group_5633	0.04453690295820127	POS
group_9393	0.04301650262245453	POS
group_9394	0.04089663040071458	POS
group_8910	0.03868982798412899	POS
group_2158	0.03674691615747018	POS
group_4788	0.03554808245153008	NEG
group_8963	0.03550396681449138	POS
group_7853	0.034752795466535105	POS
group_8918	0.034622298459225605	POS
group_8970	0.03446960617792743	POS
group_4876	0.0332884362216697	NEG
group_8863	0.032253832799181995	POS
group_8638	0.031588749930044534	POS
group_8789	0.030134495722913105	POS
group_5505	0.029657416065665958	POS
group_6118	0.02674330436444674	NEG
group_5506	0.026605725439414873	POS
group_6988	0.024694631578432744	POS
group_7749	0.02411101441157976	POS
group_4801	0.02322111385137637	NEG
group_4389	0.022986379241927417	POS
group_4898	0.02284513602168316	POS
group_4335	0.021224081879559577	POS
group_2181	0.021068946004146487	NEG
group_10360	0.02090725706965002	POS
group_6346	0.020618256376263955	POS
group_2065	0.020411894296471233	NEG
group_8119	0.01892488023148642	POS
group_3105	0.018167661673747632	NEG
group_8971	0.017613063600159108	POS
group_8202	0.01710373196080695	POS
group_3192	0.017076754835277704	NEG
group_6641	0.01702956023193129	POS
group_6775	0.016982251673203358	POS
group_10350	0.016709253470482043	POS
group_8975	0.016700345347944172	POS
group_2586	0.016502600779824572	POS
group_9374	0.01591225926546494	POS
group_2731	0.015845026268414216	POS
group_7648	0.015713027849581392	POS
group_1338	0.015699003538222588	POS
group_8951	0.015499931157874207	POS
group_8978	0.015427013104305061	POS
group_2665	0.0152449641038989	POS
group_9580	0.014666610213636633	POS
group_10381	0.01433010270609615	POS
group_3552	0.014299676395869574	NEG
group_8979	0.014246767793059171	POS
group_3577	0.0138827981449439	NEG
group_9581	0.013556145016009437	POS
group_8980	0.013200906994725627	POS
group_6731	0.013069834837979816	POS
group_3525	0.012893095922524491	POS
group_3571	0.012570738201672607	POS
group_9582	0.012562037897724585	POS
group_3871	0.012295261505515416	POS
group_8981	0.01229452265618852	POS
group_2850	0.012288063443974505	POS
group_8683	0.0117762635254299	POS
group_9583	0.011683287699683938	POS
group_3249	0.011508086383495722	NEG
group_8982	0.011507140765681457	POS
group_10050	0.011461953670107643	POS
group_3266	0.011459917140850442	POS
group_7364	0.01125537147491747	NEG
group_7021	0.011189882410978725	POS
group_7501	0.010959881980878328	NEG
group_9584	0.01090952750652513	POS
group_8984	0.01080352097734234	POS
group_7551	0.010607572583609729	NEG
group_10052	0.010330589450593373	POS
group_9585	0.010221774495716169	POS
group_8987	0.010149707061084316	POS
group_9586	0.009600653401460529	POS
group_8988	0.009521807989642061	POS
group_9001	0.009097566432500856	POS
group_9587	0.009030123871364603	POS
group_6541	0.008993667027457025	POS
group_8989	0.008906743722110042	POS
group_3915	0.008832616940450747	POS
group_9002	0.008781691117089081	POS
group_9588	0.008496890315315874	POS
group_9003	0.008394264067879671	POS
group_10054	0.008091074450683982	POS
group_9590	0.007989217615446947	POS
group_4284	0.007891452910212553	POS
group_9591	0.007497045537913369	POS
group_8400	0.00731289264803428	POS
group_7677	0.006868196567804938	POS
group_624	0.0066326480023623565	NEG
group_8264	0.00662285082147388	POS
group_8277	0.006260471470958054	POS
group_8224	0.006126959303972845	POS
group_6356	0.0060607553253466204	POS
group_6265	0.005948091185286758	NEG
group_8281	0.005852153287157439	POS
group_5658	0.005482688823462276	POS
group_8282	0.00544453338448535	POS
