Variable	Importance	Sign
PF00186_IPR001796	1.6327770432195774	NEG
PF00809_IPR000489	0.795207450488412	NEG
PF13354_IPR045155	0.5959193590023787	NEG
PF01636_IPR002575	0.4050413368546593	NEG
PF03551_IPR005149	0.3540364589107995	NEG
PF10624_IPR018898	0.29069057128813275	POS
PF13495_IPR004107	0.259070696133248	NEG
PF05025_IPR007721	0.2467120067130136	NEG
PF04655_IPR006748	0.23044319384805517	NEG
PF08722_IPR014833	0.2238472578953501	NEG
PF18623_IPR041419	0.21447870581116735	NEG
PF14697_.	0.20549046112721112	NEG
PF01180_IPR005720	0.20518754509730083	NEG
PF08721_IPR014832	0.2036492721722056	NEG
PF03400_IPR005063	0.1809268006409744	NEG
PF11426_IPR021542	0.18048490339204212	NEG
PF03795_IPR005545	0.17979828430774325	NEG
PF00165_IPR018060	0.17908283505529193	NEG
PF15978_IPR032750	0.1713863000232554	NEG
PF06527_IPR009492	0.1712071806661791	NEG
PF00282_IPR002129	0.1625391498443242	POS
PF13377_IPR046335	0.1301751430726035	NEG
PF02417_IPR003370	0.12512437887044253	NEG
PF01909_IPR002934	0.12348099707147943	NEG
PF13427_IPR025184	0.12301350356157939	NEG
PF06998_IPR009736	0.12040768601741128	NEG
PF09669_IPR014054	0.10658333315646945	NEG
PF06176_IPR009330	0.10155287824777127	NEG
PF26311_IPR059103	0.09977487479918101	POS
PF01202_IPR031322	0.08978307226466077	POS
PF23505_IPR057800	0.06918768832388464	NEG
PF05717_IPR008878	0.06867238853019833	NEG
PF07660_IPR011662	0.057470165009985724	POS
PF08281_IPR013249	0.05738668961922461	POS
PF16220_IPR032623	0.0571796086922226	POS
PF04773_IPR006860	0.057042903152122175	POS
PF01527_IPR002514	0.04949474994503159	NEG
PF00358_IPR001127	0.048464897842644454	POS
PF13632_IPR001173	0.04646052500203289	POS
PF13940_IPR025253	0.045832122565177796	NEG
PF14264_IPR025686	0.042639983044370465	NEG
PF02515_IPR003673	0.04217384558562978	POS
PF00361_IPR001750	0.039683791878497736	POS
PF03605_IPR004668	0.039374060077900244	POS
PF03313_IPR005130	0.03309500914672914	NEG
PF01311_IPR002010	0.032656303615349457	POS
PF13737_IPR025668	0.030327652651217892	NEG
PF05838_IPR008565	0.028483835456159807	POS
PF09374_IPR018537	0.027981914345785716	POS
PF00999_IPR006153	0.027066867470230294	POS
PF00561_IPR000073	0.02608771546265731	POS
PF02678_IPR003829	0.025758590135065505	NEG
PF05957_IPR043604	0.02553568084122932	NEG
PF13410_.	0.02535129711607674	NEG
PF06476_IPR009468	0.025344713258218663	NEG
PF13721_IPR027398	0.025343044969383943	NEG
PF13997_IPR025612	0.025163565074286166	NEG
PF07332_IPR009937	0.025044061417803815	NEG
PF17954_IPR041602	0.02478323189871633	NEG
PF19029_IPR043605	0.02454492495555136	NEG
PF00875_IPR006050	0.017291032560051926	NEG
PF01784_IPR002678	0.017053676886448148	NEG
PF01149_IPR012319	0.016664671432989105	NEG
PF06128_IPR010366	0.01656115892436726	POS
PF02682_IPR003833	0.016542370198603135	NEG
PF03746_IPR005501	0.01634667676742933	NEG
PF06827_IPR010663	0.01616743569768412	NEG
PF06831_IPR015886	0.016048067109597813	NEG
PF03441_IPR005101	0.016018667905326873	NEG
PF05145_IPR007820	0.015765360807750674	NEG
PF03738_IPR005494	0.015085538440699034	NEG
PF01168_IPR001608	0.01493176701384715	NEG
PF08521_IPR013727	0.014444339398808058	NEG
PF21279_IPR048449	0.013964821212656136	NEG
PF05257_IPR007921	0.013894014275923123	NEG
PF05683_IPR004647	0.013583071874452237	NEG
PF05193_IPR007863	0.010689656881084779	NEG
PF07724_IPR003959	0.010359359189583538	POS
PF10431_IPR019489	0.010355856912549305	POS
PF00675_IPR011765	0.010170756681213972	NEG
PF17871_IPR041546	0.009863658320873657	POS
PF01205_IPR001498	0.0050416859354096	NEG
PF01061_IPR013525	0.0049907567219021525	NEG
PF09186_IPR015269	0.004315176170469931	NEG
PF10840_IPR022553	0.004169974775294108	NEG
PF10753_IPR019689	0.0039820826857108575	POS
PF16884_IPR041694	0.003871334867767547	POS
PF10735_IPR019671	0.00352920108643268	POS
PF10011_IPR018723	0.0034757477314126114	NEG
PF12802_IPR000835	0.0034280435488026257	POS
PF15946_IPR031860	0.003211042232021321	POS
