Variable	Importance	Sign
group_1965.group_6152.group_8320	0.41892987777755736	POS
group_6343.group_6053.group_7778	0.3814832747694646	POS
group_6726.group_8463.group_8464	0.34824733501718597	POS
group_7616.group_8371.group_8483	0.3353691179346676	NEG
group_7027.group_8483.group_8371	0.3348053771077454	NEG
group_6847.group_8464.group_8463	0.26342368320309173	POS
group_6615.group_5239.group_8320	0.2633003333199114	NEG
group_5718.group_6725.group_8237	0.26069361037372774	NEG
group_7744.group_8432.group_8488	0.25449025025330607	POS
group_1712.group_236.group_565	0.20534037580968842	NEG
group_2662.group_2845.group_5969	0.2003004586221108	NEG
group_6444.group_4627.group_6445	0.18901640555800875	NEG
group_5749.group_6909.group_7854	0.18716839127139853	POS
group_7757.group_8307.group_6107	0.1761739538321977	POS
group_6682.group_5537.group_7740	0.16539080597974398	POS
group_2181.group_5267.group_6265	0.15988960187387377	POS
group_3871.group_3783.group_3927	0.1576692425811371	POS
group_618.group_7157.group_6731	0.1472659723852461	POS
group_2606.group_7891.group_5718	0.14180793245948736	NEG
group_6725.group_5718.group_7891	0.14129095662555985	NEG
group_7778.group_6053.group_7779	0.1378422192569786	NEG
group_6531.group_6532.group_5444	0.13717782044979096	POS
group_2211.group_5453.group_8140	0.13543931827894767	POS
group_3783.group_3927.group_6874	0.1342212712318635	POS
group_4627.group_6444.group_6277	0.12891234729538278	NEG
group_1245.group_7238.group_7982	0.12854408859741875	POS
group_624.group_5057.group_6575	0.12589577398605492	NEG
group_4613.group_6797.group_7531	0.11214546588051946	POS
group_6430.group_4613.group_6797	0.11089428154409349	POS
group_7525.group_4834.group_7876	0.10894014820637735	POS
group_7714.group_1882.group_8327	0.1081746383367594	POS
group_2037.group_7363.group_1528	0.10790127379858505	POS
group_6468.group_4685.group_6469	0.10682652679026863	POS
group_2908.group_4773.group_6356	0.10211622150759196	POS
group_2908.group_4773.group_682	0.10167492262806077	NEG
group_3909.group_3448.group_5969	0.10135001583761108	NEG
group_5531.group_5530.group_8308	0.09861542439001399	POS
group_1696.group_3346.group_8141	0.09784791577233501	POS
group_5239.group_8320.group_2446	0.09741418336403229	NEG
group_1964.group_7346.group_5899	0.09684886498919938	POS
group_6715.group_5681.group_7740	0.09633946486149941	POS
group_5796.group_8237.group_6725	0.0958481608008986	NEG
group_4452.group_8465.group_8335	0.0946311442475386	POS
group_5742.group_7664.group_6185	0.09417599172109212	POS
group_6343.group_6053.group_6778	0.0936486714306723	POS
group_3976.group_7368.group_7725	0.09290538839635082	POS
group_5206.group_8483.group_2606	0.0915117549902218	NEG
group_6725.group_5718.group_8483	0.08968071031715237	NEG
group_8658.group_8639.group_8638	0.08915228239410704	POS
group_6631.group_4762.group_7629	0.08882135582826847	NEG
group_4709.group_6476.group_7008	0.08632856539685095	POS
group_2368.group_6907.group_8163	0.0862946781152848	NEG
group_6333.group_4564.group_5275	0.08619177090291705	POS
group_6641.group_4592.group_6643	0.08339575229655771	POS
group_2242.group_2876.group_2850	0.08224141972466056	POS
group_265.group_7093.group_4284	0.08206988222582888	POS
group_3571.group_7456.group_2774	0.0820106701781267	POS
group_7185.group_7974.group_7514	0.08122996896220486	POS
group_2158.group_7520.group_7546	0.08121317058637992	POS
group_2158.group_8082.group_8004	0.08108018849537539	POS
group_2446.group_8320.group_7912	0.08078157391241586	POS
group_6970.group_7912.group_8320	0.08046162113785042	POS
group_4912.group_5075.group_6537	0.07773704667352359	POS
group_8163.group_8481.group_2731	0.07496477273358428	POS
group_4359.group_7612.group_7568	0.07113216741065027	POS
group_2181.group_5267.group_5240	0.07027114317971639	NEG
group_5267.group_5240.group_6265	0.06964132943355428	NEG
group_5449.group_6280.group_6834	0.06526415000140277	NEG
group_3344.group_7524.group_8040	0.06344198745672769	POS
group_6532.group_5444.group_7724	0.061966926279256915	POS
group_3835.group_8300.group_7915	0.06145922307325311	POS
group_7724.group_7915.group_8300	0.061315735940801794	POS
group_1764.group_195.group_7083	0.059056498652123354	NEG
group_7482.group_8018.group_5816	0.059040469040444916	POS
group_8308.group_8119.group_8310	0.058551448264849676	POS
group_5530.group_8308.group_8119	0.05841305652880048	POS
group_5633.group_6968.group_1740	0.05814172855094325	POS
group_7334.group_8309.group_8310	0.05796607427255309	POS
group_7791.group_8309.group_8310	0.05763896348130048	POS
group_4035.group_2530.group_6403	0.05577660473364748	NEG
group_1766.group_4422.group_4421	0.05574065171501303	NEG
group_4422.group_4421.group_6502	0.05528621423866907	NEG
group_391.group_6435.group_8323	0.055144548869413786	POS
group_6669.group_8326.group_7729	0.05491119953131839	POS
group_6435.group_8323.group_6412	0.05481192405022798	POS
group_7916.group_6991.group_8494	0.054694597121659555	NEG
group_6435.group_8323.group_6593	0.0546090201787686	POS
group_8158.group_7729.group_8326	0.054596753873167606	POS
group_6175.group_5869.group_7752	0.05160826684232169	POS
group_7482.group_8018.group_7479	0.051568731439857234	NEG
group_8400.group_8401.group_6286	0.05100612202276658	POS
group_1966.group_8000.group_7349	0.05084444172150132	POS
group_4090.group_8486.group_8495	0.050099873151608215	NEG
group_8000.group_7349.group_8209	0.04988983117681122	POS
group_6877.group_6517.group_8125	0.04881668758833822	POS
group_4685.group_8327.group_8355	0.04752558700110434	POS
group_2587.group_8420.group_7771	0.04722411066566969	POS
group_1274.group_4446.group_6197	0.047082125837837226	POS
group_8307.group_8335.group_6348	0.04668734696881201	NEG
group_4446.group_6197.group_7286	0.04637659424711636	POS
group_1183.group_5392.group_6647	0.04556105745512798	NEG
group_7554.group_3597.group_8048	0.04484123675933326	POS
group_2688.group_7446.group_4389	0.04459181614966388	POS
group_8320.group_8237.group_8372	0.04444515955569661	NEG
group_6810.group_6926.group_4335	0.04434998935398027	POS
group_6775.group_6049.group_7774	0.04433483611556156	POS
group_6810.group_6926.group_7829	0.04432646662211632	NEG
group_5203.group_6957.group_4389	0.04419142771876049	POS
group_6947.group_7907.group_4898	0.044185086497757736	POS
group_6467.group_7829.group_6926	0.04414801578643122	NEG
group_6467.group_7829.group_4335	0.04405409068991284	POS
group_2282.group_6814.group_408	0.0426341014884717	POS
group_1290.group_408.group_6814	0.04231090251929684	POS
group_7020.group_4223.group_7482	0.04182077344323862	POS
group_4507.group_6202.group_4916	0.040925795094098376	POS
group_2118.group_7520.group_7546	0.040833085309327805	NEG
group_2118.group_7374.group_8004	0.04065541024575753	NEG
group_8265.group_5390.group_8457	0.04055455052885763	NEG
group_3023.group_3149.group_5776	0.040427438995045785	POS
group_7374.group_2118.group_7520	0.040274024530310336	NEG
group_4028.group_6107.group_8307	0.03976592317224226	POS
group_5962.group_3424.group_7534	0.0385500036248186	POS
group_3131.group_5852.group_7177	0.03841935706875777	POS
group_4450.group_8402.group_6805	0.038180868137218	POS
group_4450.group_8402.group_8398	0.0380680584085295	POS
group_5852.group_7177.group_7928	0.03791340156223195	POS
group_1513.group_1789.group_5699	0.037873101797751385	NEG
group_6496.group_4450.group_8402	0.03758225828100471	POS
group_3115.group_685.group_1561	0.03644436551615092	POS
group_8214.group_8489.group_8366	0.035968202469330995	POS
group_685.group_1561.group_5464	0.035878723214442174	POS
group_5838.group_7293.group_7990	0.03585384299471429	POS
group_5900.group_6979.group_8138	0.03508523272554365	NEG
group_5149.group_7697.group_5182	0.034061276959799915	POS
group_5613.group_5149.group_7697	0.03390516829096597	POS
group_2140.group_5425.group_4788	0.03388356052410144	NEG
group_2738.group_7452.group_6752	0.03334973546215407	NEG
group_4669.group_8481.group_8163	0.03329859536827069	NEG
group_7452.group_2738.group_7453	0.032656713446076	NEG
group_5775.group_3776.group_7237	0.032007644945158634	NEG
group_5456.group_4912.group_6537	0.03199325611199227	POS
group_6582.group_8480.group_6992	0.03186303073354609	POS
group_8031.group_6992.group_8480	0.03185077147226796	POS
group_5052.group_6252.group_6826	0.031278057799831824	POS
group_7090.group_7957.group_8197	0.0308512658691716	POS
group_3195.group_8406.group_8114	0.030689947170765033	NEG
group_7957.group_8197.group_3557	0.03062979781536619	POS
group_3195.group_8406.group_153	0.03061974723075507	NEG
group_153.group_8406.group_8114	0.029925689779745173	NEG
group_5021.group_8406.group_3195	0.029910238480473767	NEG
group_5021.group_8406.group_8114	0.02990356405691172	NEG
group_6980.group_8307.group_8335	0.02879455683606266	NEG
group_4199.group_4328.group_6175	0.028561456292848852	POS
group_1733.group_2088.group_7368	0.027906011158759802	NEG
group_1733.group_2088.group_3976	0.027905901411115628	POS
group_1327.group_6409.group_7819	0.027866755725660358	NEG
group_5309.group_8214.group_8489	0.027402176330008715	POS
group_6709.group_8373.group_8474	0.02733787066785503	NEG
group_1074.group_8327.group_5536	0.026174995000309915	NEG
group_4560.group_8465.group_8335	0.026146470761146016	NEG
group_6311.group_6225.group_8457	0.025614158090753684	POS
group_5177.group_6600.group_6892	0.025589380998188554	NEG
group_2642.group_8403.group_2530	0.025489542334298756	POS
group_2642.group_8403.group_6403	0.02527092073801598	POS
group_956.group_1074.group_8327	0.025183850603434775	NEG
group_6873.group_6507.group_6874	0.02466241262985794	POS
group_1358.group_2673.group_6016	0.02457635415235583	POS
group_1764.group_195.group_310	0.024534470142015822	POS
group_7441.group_8013.group_8074	0.024014852492137466	NEG
group_5348.group_6642.group_7853	0.02399314690102963	POS
group_7971.group_8074.group_8013	0.023758807439165447	NEG
group_4411.group_4783.group_5206	0.023458272433449095	NEG
group_187.group_7082.group_5505	0.02305879511264289	POS
group_1036.group_8309.group_8375	0.022998582677483902	POS
group_379.group_8388.group_4095	0.02249925454794949	POS
group_1036.group_8309.group_6743	0.02234363293830604	POS
group_4717.group_8397.group_8375	0.022316705921020304	POS
group_4959.group_6686.group_8388	0.022165984606002245	POS
group_5074.group_8309.group_8375	0.021979929907057178	POS
group_6686.group_8388.group_379	0.021749804444175166	POS
group_538.group_908.group_5505	0.021722216843547984	POS
group_282.group_8327.group_1282	0.021693302412735017	NEG
group_6686.group_8388.group_4095	0.021592714577554316	POS
group_6742.group_6743.group_8309	0.02139311006997492	POS
group_6743.group_8309.group_5074	0.02130881419042791	POS
group_6743.group_8309.group_8310	0.02120212008372838	POS
group_7754.group_8157.group_8470	0.021137099045093356	POS
group_6743.group_8309.group_8375	0.021085121513626848	POS
group_7894.group_379.group_8388	0.021022876601785354	POS
group_8067.group_8470.group_8157	0.020914506338007247	POS
group_8309.group_8375.group_8397	0.02087037999336345	POS
group_8310.group_8309.group_8375	0.02075536061427684	POS
group_8187.group_8489.group_8366	0.02046128460790398	POS
group_2088.group_7368.group_7725	0.020111005876617138	NEG
group_3376.group_8307.group_8308	0.019723290307861564	NEG
group_2023.group_5362.group_3610	0.019174686558950042	NEG
group_8460.group_8344.group_8482	0.01904291850641579	POS
group_6524.group_8480.group_748	0.01900300123022666	POS
group_5362.group_3610.group_6722	0.018956695679360945	NEG
group_1896.group_1354.group_126	0.018456747174720095	POS
group_126.group_1354.group_1762	0.018428740668496944	NEG
group_1152.group_1762.group_1896	0.018072384360983667	POS
group_530.group_756.group_4442	0.01792066331123217	POS
group_530.group_756.group_75	0.01785189152548563	NEG
group_1152.group_1762.group_1354	0.017784587284379684	NEG
group_3166.group_1227.group_7236	0.017571866863233344	POS
group_3968.group_499.group_7138	0.017488452342688324	POS
group_4527.group_202.group_4528	0.017106676577688128	NEG
group_340.group_2108.group_781	0.016499046387526202	NEG
group_6033.group_697.group_5333	0.015304316160627641	POS
group_3433.group_5966.group_884	0.014870898852236527	POS
group_3433.group_5966.group_7189	0.014816455776523837	NEG
group_3538.group_884.group_5966	0.014492162743934223	POS
group_2101.group_1139.group_8327	0.014421606995583456	NEG
group_6979.group_5900.group_8408	0.014150477289223177	NEG
group_3538.group_884.group_7189	0.014009513470740557	NEG
group_8064.group_7877.group_8435	0.013841639373014861	POS
group_6970.group_8372.group_8237	0.013625433867272215	NEG
group_4509.group_7632.group_7912	0.012652439374428566	NEG
group_6159.group_6909.group_7854	0.012025765403972726	NEG
group_7554.group_8004.group_8082	0.01189137094922513	POS
group_2662.group_8431.group_7509	0.011398339237549474	NEG
group_5071.group_6255.group_6616	0.011105707347928819	NEG
group_5071.group_7801.group_7938	0.010961522727044743	NEG
group_1335.group_31.group_5572	0.010765245932830146	POS
group_2311.group_1335.group_31	0.01075246687705656	POS
group_1965.group_6013.group_3377	0.010394871727687105	POS
group_4415.group_31.group_5572	0.010228979694016484	NEG
group_2746.group_8219.group_3524	0.009954868825749152	POS
group_3956.group_7589.group_7020	0.009893523662759621	POS
group_4915.group_2423.group_7418	0.00986122885503315	NEG
group_2573.group_1272.group_2595	0.00983950386373516	POS
group_308.group_7103.group_5397	0.009801001049387074	POS
group_3580.group_5001.group_8193	0.00966131570085148	POS
group_3266.group_8224.group_8264	0.009628263961753779	POS
group_4223.group_7020.group_7589	0.00955254368793283	POS
group_5762.group_3424.group_5962	0.009520542845594882	NEG
group_3663.group_8281.group_8277	0.009515001491056456	POS
group_5658.group_8395.group_6340	0.009509328941824498	POS
group_3712.group_8282.group_3663	0.009389859946177904	POS
group_5658.group_8395.group_2652	0.009356457985716948	POS
group_6013.group_3377.group_5948	0.00928327937962783	POS
group_7513.group_3266.group_8224	0.00925404103065045	POS
group_8224.group_8264.group_8277	0.009128864602387477	POS
group_7514.group_8025.group_2797	0.009121780194820073	POS
group_8264.group_8277.group_8281	0.009003425338092065	POS
group_424.group_8193.group_5001	0.00893028683596602	POS
group_6340.group_8395.group_2652	0.008891798430823668	POS
group_5206.group_4783.group_7476	0.008764546571293844	NEG
group_6970.group_7912.group_7632	0.008650284569924805	NEG
group_4669.group_8481.group_4018	0.008614156310768995	NEG
group_6802.group_8481.group_4669	0.008450766988732466	NEG
group_7779.group_8474.group_8373	0.008428792144462448	NEG
group_1910.group_1084.group_5049	0.008370911997144839	NEG
group_1084.group_5049.group_5358	0.00834069313114244	NEG
group_6053.group_7779.group_8474	0.008086236715730067	NEG
group_8486.group_8495.group_2447	0.007936116180167417	NEG
group_1073.group_5334.group_7716	0.007741671048194913	NEG
group_4035.group_2530.group_8403	0.007531796541658081	POS
group_4437.group_6848.group_6148	0.00731291174132413	NEG
group_4018.group_8481.group_2731	0.007178165154918274	POS
group_4426.group_6932.group_4427	0.007143395437986769	POS
group_4437.group_6848.group_4445	0.007122435928140463	POS
group_5322.group_4445.group_6148	0.007103629237628303	NEG
group_5322.group_4445.group_6848	0.006945898050939757	POS
group_4427.group_8410.group_6838	0.006812159873238741	POS
group_7690.group_4095.group_8388	0.0067692490438322865	POS
group_3597.group_7693.group_7359	0.006413568452599147	NEG
group_7554.group_3597.group_7693	0.006351471727012645	NEG
group_2516.group_618.group_7157	0.006080471541242211	POS
group_771.group_2446.group_8320	0.0057893924300235775	NEG
group_1637.group_7295.group_3211	0.005679207972683988	NEG
group_7295.group_3211.group_7833	0.005538746253926575	NEG
group_311.group_873.group_501	0.005156226967437168	POS
group_1574.group_6549.group_4956	0.005121835454169944	NEG
group_3022.group_1574.group_6549	0.00499768919865592	NEG
group_3022.group_1574.group_1494	0.004845792690715579	POS
group_34.group_7702.group_5181	0.00482870681299859	NEG
group_1672.group_5181.group_44	0.004815248796238376	POS
group_3871.group_3783.group_3746	0.004779326342594523	NEG
group_1507.group_7281.group_5662	0.004724906828585923	POS
group_44.group_5181.group_7702	0.004684875616076672	NEG
group_2441.group_5116.group_6591	0.004534669273222968	NEG
group_4703.group_618.group_2516	0.00428322503242446	NEG
group_3104.group_6215.group_4817	0.004236924593861364	POS
group_5362.group_2023.group_7362	0.004168257550079441	NEG
group_569.group_1941.group_4986	0.004129412271143008	NEG
group_1507.group_7281.group_5163	0.004107028771776654	NEG
group_2977.group_1245.group_7238	0.004016725662293266	POS
group_7281.group_5163.group_7701	0.003912448479723574	NEG
group_5817.group_6285.group_8056	0.003882862390995648	POS
group_6806.group_8165.group_8404	0.003879180438964926	NEG
group_6215.group_4817.group_6516	0.003772742130835859	POS
group_4667.group_6226.group_4301	0.0037719162200105304	NEG
group_2688.group_7446.group_6957	0.003733807992684623	NEG
group_5203.group_6957.group_7446	0.0036355195072764338	NEG
group_4956.group_6549.group_1494	0.0036091881244730167	POS
group_8307.group_8308.group_5552	0.0036055288492615727	NEG
group_4986.group_3640.group_3029	0.0035034781463127392	NEG
group_6625.group_5266.group_7323	0.0034568076760069753	POS
group_6255.group_7801.group_7938	0.0033069804444421235	POS
group_6616.group_6255.group_7801	0.0032622510336178636	POS
group_1958.group_8172.group_5976	0.003137538888988889	POS
group_1285.group_1958.group_8172	0.0031296234072937306	POS
group_5267.group_6265.group_7935	0.003014862304028351	POS
group_5658.group_2641.group_7522	0.0028655423478016998	POS
group_2686.group_796.group_8491	0.0026914358215459227	POS
group_4387.group_8491.group_796	0.002678592303044569	POS
group_1089.group_4659.group_453	0.002652408190168444	NEG
group_4387.group_8491.group_8478	0.0025941970828215256	POS
group_4387.group_8492.group_8478	0.002583943457412723	POS
group_4050.group_8379.group_6334	0.0025210634787398442	POS
group_4387.group_8491.group_6741	0.0024681768893076075	POS
group_4387.group_8492.group_8473	0.0024662709568140815	POS
group_3157.group_8247.group_2244	0.0024402200326090855	POS
group_2979.group_7395.group_883	0.002435735062485317	POS
group_3946.group_3157.group_8247	0.002427866883819587	POS
group_3588.group_1285.group_1958	0.002410402215576572	POS
group_3729.group_7570.group_8379	0.0024002097946905837	POS
group_2979.group_8304.group_2686	0.0023899673501946187	POS
group_4454.group_2645.group_5361	0.0022932923612067778	POS
group_4411.group_2970.group_5796	0.0022091881806979735	NEG
group_7570.group_8379.group_6334	0.0021187261186839876	POS
group_8644.group_8638.group_8639	0.002013869189378581	POS
group_8645.group_8658.group_8639	0.001994886262567938	POS
group_8657.group_8644.group_8638	0.001978238731696601	POS
group_5748.group_2902.group_1385	0.001951607037782687	POS
group_796.group_2686.group_8304	0.0019515300029425127	POS
group_796.group_8491.group_6741	0.0019258718350071446	POS
group_796.group_8491.group_8478	0.0019067480826912388	POS
group_6731.group_7157.group_4703	0.0018648277299799859	NEG
group_8649.group_8638.group_8639	0.0017953191916363815	POS
group_4695.group_7015.group_7924	0.001589309918744815	NEG
group_3776.group_7237.group_1240	8.025967399229795e-4	NEG
group_5462.group_6199.group_5244	6.523393587578431e-4	POS
group_5610.group_7737.group_5609	6.453763888487386e-4	POS
group_2530.group_6403.group_4824	2.979471837765756e-4	NEG
group_6725.group_8237.group_8372	2.483725545804269e-4	NEG
