Variable	Importance	Sign
fig.623.1101.peg.2351	0.9907345693757946	NEG
fig.623.1103.peg.18	0.9148298360034085	NEG
fig.623.1101.peg.5018	0.7656397819522732	NEG
fig.623.1101.peg.5024	0.7449626040403081	NEG
fig.623.1103.peg.16	0.7399453969701725	NEG
fig.623.1101.peg.5017	0.5799877456603698	NEG
fig.623.1293.peg.4708	0.5702626676526854	POS
fig.623.1327.peg.4003	0.5326257034562207	NEG
fig.623.1296.peg.4293	0.4283911359385964	POS
fig.623.1101.peg.4820	0.3494526488895826	NEG
fig.623.1404.peg.4092	0.26836290394112083	POS
fig.623.1305.peg.3922	0.266792980182508	NEG
fig.623.1285.peg.1848	0.24593976051669103	NEG
fig.623.1317.peg.2675	0.23952436913012626	POS
fig.623.1277.peg.4681	0.23663333904151063	NEG
fig.623.1431.peg.4142	0.22586058432089257	POS
fig.623.2653.peg.4856	0.222820376043611	POS
fig.623.1101.peg.2350	0.21212572681340763	NEG
fig.623.1382.peg.4846	0.20876358020453217	NEG
fig.623.1101.peg.2349	0.20607490248845967	NEG
fig.623.1352.peg.4501	0.20574618592286809	POS
fig.623.1103.peg.19	0.2029283634638874	NEG
fig.623.1101.peg.1090	0.20187962631654746	POS
fig.623.1422.peg.4237	0.19162959894550338	POS
fig.623.1444.peg.4324	0.19136134559046278	NEG
fig.623.1101.peg.2352	0.1890030658771773	NEG
fig.623.1101.peg.2362	0.18562912851006091	NEG
fig.623.1297.peg.4532	0.17251067527106662	POS
fig.623.1101.peg.4885	0.15676719751652118	POS
fig.623.1277.peg.1879	0.14893183853810915	NEG
fig.623.1409.peg.4567	0.13135997146860556	POS
fig.623.1101.peg.2358	0.12778026385857685	NEG
fig.623.1101.peg.2359	0.12462401847505737	NEG
fig.623.1288.peg.4563	0.12100833005381456	NEG
fig.623.1443.peg.4185	0.11403904425627667	NEG
fig.623.1101.peg.3099	0.11201005341506051	POS
fig.623.1282.peg.2301	0.11116014383064243	NEG
fig.623.1101.peg.2357	0.10963459432339309	NEG
fig.623.1101.peg.4678	0.10846494148319245	POS
fig.623.1716.peg.456	0.09791349736403578	NEG
fig.623.1101.peg.3538	0.09484353748635856	POS
fig.623.1101.peg.2355	0.09326346509715648	NEG
fig.623.1284.peg.2249	0.09240464191597941	NEG
fig.623.1408.peg.3486	0.08103978173022916	POS
fig.623.1289.peg.4140	0.08006735782079574	POS
fig.623.1101.peg.1459	0.0762919722778416	NEG
fig.623.1101.peg.4164	0.07157859062300603	NEG
fig.623.1293.peg.2305	0.06198772671096809	POS
fig.623.1293.peg.2306	0.059302718595449	POS
