Variable	Importance	Sign
fig.623.1101.peg.4994	0.6814697255928187	NEG
fig.623.1101.peg.1429	0.5941265353046238	POS
fig.623.1296.peg.4404	0.5327519669113312	NEG
fig.623.1101.peg.5011	0.497386089299507	NEG
fig.623.1101.peg.5012	0.49603688465555357	NEG
fig.623.1293.peg.4088	0.4877131839343589	NEG
fig.623.1289.peg.4140	0.46350847265966644	POS
fig.623.1319.peg.4110	0.4613485940136558	POS
fig.623.1323.peg.2117	0.24531467624255943	NEG
fig.623.2653.peg.4667	0.23755574243843408	NEG
fig.623.1293.peg.2283	0.23541275128234143	NEG
fig.623.1101.peg.5087	0.23531006809045638	NEG
fig.623.1385.peg.1276	0.2206893985865946	NEG
fig.623.1101.peg.5047	0.21356828211742557	NEG
fig.623.1101.peg.2554	0.2026132703496752	POS
fig.623.305.peg.1309	0.15063128790691943	NEG
fig.623.1101.peg.4999	0.13801790723653515	NEG
fig.623.1293.peg.4245	0.13555474341559606	NEG
fig.623.1101.peg.5077	0.1340694751900005	NEG
fig.623.1342.peg.3381	0.1328874051840195	NEG
fig.623.1101.peg.5078	0.13211349157851437	NEG
fig.623.1103.peg.32	0.13082054602062043	POS
fig.623.1101.peg.5079	0.1303174373646098	NEG
fig.623.1101.peg.4988	0.10894466301705852	NEG
fig.623.1292.peg.4791	0.10398563499168735	POS
fig.623.1293.peg.4321	0.10169244532478561	NEG
fig.623.1101.peg.5061	0.09082629003676267	NEG
fig.623.1101.peg.5046	0.08967139174659841	NEG
fig.623.1101.peg.5050	0.08904451070855	NEG
fig.623.1825.peg.1566	0.08178009437890897	NEG
fig.623.1101.peg.4468	0.08088932130447189	NEG
fig.623.1419.peg.4753	0.07498469065272469	NEG
fig.623.1825.peg.4234	0.07182738580452054	NEG
fig.623.1825.peg.4235	0.06336861086870338	NEG
fig.623.1281.peg.1226	0.058438089966743115	NEG
fig.623.1825.peg.4236	0.05672622182052253	NEG
fig.623.1368.peg.2595	0.051600840332372645	NEG
fig.623.1825.peg.549	0.051431798514150896	NEG
fig.623.1825.peg.764	0.04705635146816766	NEG
fig.623.1368.peg.4025	0.04424310138030573	NEG
fig.623.1343.peg.4532	0.03689380406361638	POS
fig.623.1101.peg.1090	0.03388579958759474	NEG
fig.623.1101.peg.1975	0.03286627206426049	NEG
fig.623.1101.peg.3265	0.03182356275191406	NEG
fig.623.1101.peg.2477	0.029919863660288305	NEG
fig.623.1101.peg.4693	0.02827306286813804	NEG
fig.623.1401.peg.3957	0.025606412091039178	POS
fig.623.1101.peg.845	0.024664219068074436	NEG
fig.623.1419.peg.3169	0.024091102894463864	POS
fig.623.1436.peg.925	0.02308683930935952	POS
fig.623.1419.peg.3171	0.021666420990908503	POS
fig.623.1303.peg.3091	0.019027179774460938	POS
fig.623.1102.peg.5086	0.0176684900396418	POS
fig.623.1102.peg.5085	0.01678883702186305	POS
fig.623.1829.peg.1482	0.012491389567944202	NEG
fig.623.1829.peg.1483	0.009912948938080212	NEG
fig.623.1829.peg.1564	0.007578302995079363	NEG
fig.623.1419.peg.4830	0.007394684471095668	POS
fig.623.1101.peg.5034	0.006267821323811102	NEG
fig.623.1829.peg.1602	0.00545471671442724	NEG
fig.623.1829.peg.1603	0.0036769157996670663	NEG
fig.623.1419.peg.3150	0.0025021970847148947	POS
fig.623.1401.peg.4286	0.002447157339425815	POS
fig.623.1419.peg.3151	0.0023229555093952233	POS
fig.623.1829.peg.3152	0.002313836446180326	NEG
fig.623.1419.peg.3160	0.0023091119574614764	POS
fig.623.1419.peg.3159	0.0021436617811552284	POS
fig.623.1419.peg.3158	0.0021038049225809534	POS
fig.623.1419.peg.3152	0.001996485978084023	POS
fig.623.1419.peg.3157	0.0019799178780712094	POS
fig.623.1419.peg.3156	0.001814655439173395	POS
fig.623.1419.peg.3153	0.001732666486219221	POS
fig.623.1419.peg.3155	0.0016722569495644251	POS
fig.623.1419.peg.3154	0.0016258178496524542	POS
fig.623.1829.peg.3153	0.0013571157360228428	NEG
fig.623.1419.peg.3161	0.00121126824118069	POS
fig.623.1419.peg.3162	0.0010948079774714293	POS
fig.623.1419.peg.3166	8.956350167393373e-4	POS
fig.623.1829.peg.3154	7.418574421367809e-4	NEG
fig.623.1419.peg.3167	6.864563950827987e-4	POS
fig.623.1101.peg.5063	6.059980126935095e-4	NEG
fig.623.1101.peg.5062	5.056449234276735e-4	NEG
fig.623.1419.peg.3168	5.021202177276429e-4	POS
fig.623.1829.peg.3155	3.78416959980148e-4	NEG
fig.623.1101.peg.5064	2.2337164138774932e-4	NEG
fig.623.1829.peg.3156	1.8048414088056076e-4	NEG
fig.623.305.peg.4895	1.519422255361062e-4	POS
fig.623.1829.peg.3157	8.068241577002728e-5	NEG
fig.623.1101.peg.5065	5.761696147458468e-5	NEG
fig.623.1829.peg.3164	3.3893633610441555e-5	NEG
fig.623.1419.peg.3170	2.095184536812796e-5	POS
fig.623.306.peg.286	1.717196327597919e-5	POS
fig.623.1829.peg.3165	1.3415233237916873e-5	NEG
fig.623.1101.peg.5066	1.22338105148868e-5	NEG
fig.623.1101.peg.5044	6.13785389967443e-6	NEG
fig.623.1829.peg.3166	5.01580538196953e-6	NEG
fig.623.1101.peg.5067	2.28805856459067e-6	NEG
fig.623.1101.peg.5068	3.908244720816782e-7	NEG
fig.623.1829.peg.3167	1.5920924801879524e-7	NEG
fig.623.1101.peg.5069	6.232888364337163e-8	NEG
fig.623.1101.peg.5072	9.41761823639194e-9	NEG
fig.623.1829.peg.3168	3.846097084500261e-9	NEG
fig.623.1101.peg.5073	1.362057650112829e-9	NEG
fig.623.1829.peg.3169	8.290520520381673e-11	NEG
fig.623.1829.peg.3170	1.6781483524614588e-12	NEG
