Variable	Importance	Sign
fig.623.1103.peg.16	0.6861405202768103	NEG
fig.623.1101.peg.5024	0.6437449740959824	NEG
fig.623.1101.peg.5018	0.5740626174696929	NEG
fig.623.1101.peg.5017	0.50520915301367475	NEG
fig.623.1293.peg.4708	0.5032040729714482	POS
fig.623.1101.peg.2351	0.5015886997097004	NEG
fig.623.1327.peg.4003	0.4556184842910022	NEG
fig.623.1101.peg.4820	0.3882411261363281	NEG
fig.623.1288.peg.4563	0.3866335024222899	NEG
fig.623.1296.peg.4293	0.33503394445044277	POS
fig.623.1103.peg.18	0.3315173572341322	NEG
fig.623.1443.peg.4185	0.3271287487761911	NEG
fig.623.1103.peg.19	0.3219979963738822	NEG
fig.623.1277.peg.4681	0.2893415453309933	NEG
fig.623.1277.peg.1879	0.2663569712491417	NEG
fig.623.1382.peg.4846	0.24839838558310479	NEG
fig.623.1305.peg.3922	0.2298813787268226	NEG
fig.623.1431.peg.4142	0.22573200929624046	POS
fig.623.1101.peg.4885	0.22400861306089595	POS
fig.623.1317.peg.2675	0.21803969885389748	POS
fig.623.1101.peg.2350	0.2092636176531343	NEG
fig.623.1101.peg.2349	0.20563686304079815	NEG
fig.623.1101.peg.2352	0.2040988936124497	NEG
fig.623.1101.peg.2359	0.2034852620331751	NEG
fig.623.1288.peg.2579	0.20215909361681125	POS
fig.623.1282.peg.2301	0.2010166835031225	NEG
fig.623.1444.peg.4324	0.19921442921072358	NEG
fig.623.1101.peg.2361	0.1962560078663116	NEG
fig.623.1101.peg.2362	0.19583731028820234	NEG
fig.623.1285.peg.2130	0.1802085608059961	NEG
fig.623.1286.peg.4204	0.17700238893469525	NEG
fig.623.1101.peg.5019	0.16792270752992977	NEG
fig.623.2653.peg.4856	0.16435918309089598	POS
fig.623.1278.peg.4352	0.16215388343175008	POS
fig.623.2655.peg.1243	0.16209922489297793	NEG
fig.623.1352.peg.4501	0.16055260611836253	POS
fig.623.1404.peg.4092	0.1276559412550851	POS
fig.623.1321.peg.4625	0.12510489289975582	POS
fig.623.1281.peg.2451	0.12402336018002175	NEG
fig.623.1101.peg.1459	0.11827705402932713	NEG
fig.623.1288.peg.2578	0.1085199826482895	POS
fig.623.1285.peg.4568	0.10792778764193915	POS
fig.623.1101.peg.2357	0.10124013545954895	NEG
fig.623.1101.peg.2358	0.10052936693648426	NEG
fig.623.1297.peg.4532	0.09668246587595222	POS
fig.623.1101.peg.2355	0.09471864730274439	NEG
fig.623.1101.peg.2356	0.09354081075482969	NEG
fig.623.1408.peg.3486	0.09320333226469785	POS
fig.623.1102.peg.1473	0.0904668379317519	POS
fig.623.1422.peg.4237	0.08925475253208306	POS
fig.623.1716.peg.456	0.08861721391044725	NEG
fig.623.1101.peg.5016	0.08781763812498228	NEG
fig.623.1286.peg.4199	0.08441303148504642	NEG
fig.623.1286.peg.4200	0.08322008201312325	NEG
fig.623.1281.peg.3244	0.07657305482796882	POS
fig.623.1101.peg.5014	0.07215314235173052	NEG
fig.623.1282.peg.3722	0.06617725742746869	POS
fig.623.1289.peg.4140	0.06556994646383117	POS
fig.623.1281.peg.2920	0.0639454613003162	NEG
fig.623.1293.peg.2305	0.05922613293131782	POS
fig.623.1293.peg.2306	0.05783670093844495	POS
