Variable	Importance	Sign
PF02417_IPR003370	1.66652986234961	NEG
PF13354_IPR045155	1.5209793649900476	NEG
PF04655_IPR006748	1.3151775762131148	NEG
PF10624_IPR018898	0.6362042169509735	POS
PF13495_IPR004107	0.48870642147285925	NEG
PF08722_IPR014833	0.41813693630825377	NEG
PF08721_IPR014832	0.376309229056475	NEG
PF06527_IPR009492	0.3738151314134344	NEG
PF11426_IPR021542	0.3734074979781158	NEG
PF15978_IPR032750	0.37153418179332115	NEG
PF03795_IPR005545	0.36240049050729967	NEG
PF18623_IPR041419	0.35359037801110343	NEG
PF20155_IPR013491	0.33635159971765827	NEG
PF23505_IPR057800	0.3133041847910206	NEG
PF06056_IPR010332	0.3115667854234871	NEG
PF02730_IPR013983	0.2301346386072122	NEG
PF01314_IPR001203	0.229981785532698	NEG
PF13610_IPR032874	0.22551023993673622	NEG
PF07120_IPR010781	0.21122519307160617	NEG
PF06998_IPR009736	0.1859472263943814	NEG
PF13340_IPR025161	0.18569095035448369	NEG
PF10834_IPR022544	0.1818033433567492	NEG
PF06176_IPR009330	0.17633998168818843	NEG
PF04151_IPR007280	0.17141616144768704	POS
PF06892_IPR009679	0.16177499203978418	NEG
PF00165_IPR018060	0.15342024232156626	NEG
PF06476_IPR009468	0.14076917865465038	NEG
PF07332_IPR009937	0.14025648870966603	NEG
PF03691_IPR005363	0.1400776700246778	POS
PF13997_IPR025612	0.1394026712898103	NEG
PF13683_IPR001584	0.13191439849569359	POS
PF10798_IPR024753	0.12805199772664563	POS
PF13737_IPR025668	0.12035368147307678	NEG
PF21882_IPR054075	0.10461377742037545	NEG
PF08849_IPR014948	0.10421574938753163	NEG
PF23694_IPR048209	0.09767322454906878	NEG
PF01815_IPR000769	0.09302783664744053	NEG
PF13992_IPR025731	0.08874420933103422	POS
PF02517_IPR003675	0.08852884810297167	POS
PF10733_IPR019669	0.07773193535826366	POS
PF13483_.	0.074901458856105	POS
PF13744_IPR039554	0.07404920279607285	NEG
PF01076_IPR001668	0.07361763674261046	NEG
PF10011_IPR018723	0.06636155080915782	NEG
PF26516_IPR058975	0.06070660042354836	POS
PF04466_IPR035412	0.06009417517753386	POS
PF03203_IPR004891	0.05925982702391552	NEG
PF13986_IPR025319	0.05861284106851673	POS
PF05016_IPR007712	0.05858941911074943	POS
PF05713_IPR008687	0.05857561894967138	NEG
PF01218_IPR001260	0.054746229597374886	POS
PF17287_IPR035251	0.05445128214469208	NEG
PF13518_IPR055247	0.054026189807127555	POS
PF08479_IPR013686	0.05312998963777502	NEG
PF08346_IPR013557	0.05192758862460392	NEG
PF13086_IPR041677	0.04740556910277301	NEG
PF13087_IPR041679	0.046071614043562754	NEG
PF13999_IPR025732	0.04601825990919783	NEG
PF02090_IPR002954	0.04465870261978105	NEG
PF01784_IPR002678	0.0347740959460575	NEG
PF02626_IPR003778	0.03405474222274452	NEG
PF00875_IPR006050	0.033577620086609576	NEG
PF02682_IPR003833	0.033290580728265254	NEG
PF03441_IPR005101	0.032677743121045294	NEG
PF03746_IPR005501	0.03209958050840353	NEG
PF12802_IPR000835	0.03178238179680107	POS
PF05145_IPR007820	0.03123950100385906	NEG
PF15946_IPR031860	0.030891342756421927	POS
PF08349_IPR013560	0.03070097942182905	NEG
PF15958_IPR031881	0.030696185658945267	POS
PF04303_IPR007400	0.030614832401555023	POS
PF10423_IPR018953	0.028289310003670937	NEG
PF21716_IPR014057	0.027116558509773982	POS
PF13477_IPR028098	0.025453741622471344	NEG
