Variable	Importance	Sign
group_8757	0.4569034906706985	NEG
group_5982	0.34248193086879963	NEG
group_8717	0.3037819896535168	NEG
group_3252	0.29281227825851297	NEG
group_7511	0.2910267689877662	NEG
group_7238	0.2581488425350387	POS
group_4986	0.25803935461046207	NEG
group_5552	0.256358043134259	NEG
group_10053	0.2425949635089639	NEG
group_6506	0.1884347469948797	NEG
group_5678	0.1863586071335584	NEG
group_8708	0.1736024947472046	NEG
group_6310	0.1691853765358392	NEG
group_8715	0.1629913222325696	NEG
group_8028	0.160206814956926	NEG
group_5604	0.14951787650351045	NEG
group_3995	0.14288624377499615	POS
group_8150	0.13563711854380187	NEG
group_193	0.13503365070977894	POS
group_3302	0.13437792165741533	POS
group_4521	0.13174566122391332	POS
group_9314	0.13161231090390352	NEG
group_4551	0.13125840839502537	POS
group_8750	0.1312031406817115	NEG
group_6208	0.12518461129175418	POS
group_6004	0.104895359580278	NEG
group_8754	0.10267473463588063	NEG
group_4627	0.07458319106552284	NEG
group_10035	0.06985947579364028	NEG
group_4532	0.06825658684810107	NEG
group_10358	0.06505196013135785	NEG
group_8487	0.06411120807205542	NEG
group_2845	0.060640944876623366	NEG
group_1467	0.05848250839750504	POS
group_3594	0.057451759586346525	POS
group_6277	0.057376082051951126	NEG
group_4625	0.05680949823729005	POS
group_1921	0.056424926492522634	POS
group_1752	0.0562636950667502	POS
group_3054	0.05621685272392285	POS
group_5430	0.056098571047310135	NEG
group_6008	0.05596337674622893	POS
group_3077	0.055843466710634365	POS
group_7528	0.055699010275590634	NEG
group_39	0.05558333031083905	POS
group_3247	0.055568379569101746	POS
group_790	0.05534717837565536	POS
group_7649	0.054815531566798095	POS
group_434	0.05467340315312501	POS
group_720	0.05407710358026471	POS
group_5827	0.0540635661288162	POS
group_972	0.0536162882336295	POS
group_10634	0.04933593076579116	NEG
group_6322	0.049079719050536805	NEG
group_7252	0.04901238613143923	NEG
group_4228	0.04818992046695668	NEG
group_8735	0.04813916221223337	NEG
group_8738	0.04785259819787705	NEG
group_6942	0.04781568203170935	NEG
group_10044	0.044563831640616246	NEG
group_8324	0.04420451850992981	NEG
group_1407	0.043703500166445614	NEG
group_8749	0.041687169305443285	NEG
group_6990	0.03666133755766346	NEG
group_10381	0.032510601859050435	NEG
group_1978	0.028957145384441964	POS
group_2792	0.02806637469990202	POS
group_1654	0.027947502257802327	POS
group_904	0.02583213529706664	POS
group_9311	0.025303640697326654	NEG
group_974	0.02495355941886922	POS
group_7916	0.024250101443460303	NEG
group_10009	0.021593561287514343	NEG
group_10010	0.021319620346542764	NEG
group_10008	0.02122287856970125	NEG
group_10011	0.020879956652655206	NEG
group_10012	0.02042858406766573	NEG
group_10015	0.020006772839631076	NEG
group_6945	0.01981939310601089	POS
group_10017	0.019629618501654345	NEG
group_10018	0.019300289818784837	NEG
group_8656	0.019136984400616765	NEG
group_9254	0.019123729177664636	NEG
group_10019	0.019015210096692756	NEG
group_767	0.018842686748604592	NEG
group_10020	0.018767245809038588	NEG
group_10021	0.01854716404820057	NEG
group_5909	0.01847759495009837	NEG
group_2474	0.018170760009287783	NEG
group_3562	0.01802270088360511	NEG
group_3587	0.017965209892779922	NEG
group_264	0.017952478997741165	NEG
group_3826	0.017755054808496984	NEG
group_5963	0.017359272572063083	NEG
group_6169	0.017292732179756284	NEG
group_4020	0.01707737901674158	NEG
group_10005	0.017036715573003604	NEG
group_4190	0.016856469187029936	NEG
group_10004	0.016753070814335365	NEG
group_10006	0.01668664593196394	NEG
group_4234	0.016637996580122962	NEG
group_4288	0.016411313651006797	NEG
group_3902	0.016376129943852926	NEG
group_10007	0.016103166529949805	NEG
group_2214	0.015928267566517013	POS
group_3251	0.015837388006291475	POS
group_5276	0.015414148032542513	NEG
group_757	0.014680963072812608	POS
group_2810	0.013993699711222565	POS
group_7200	0.01217535094911152	POS
group_6596	0.01217110888744179	POS
group_6444	0.011384716488913604	NEG
group_9309	0.00394157665616591	NEG
group_9312	0.003793279034604154	NEG
group_7714	0.003769826234777876	POS
group_9310	0.003711567518923737	NEG
group_9313	0.0036864571832672163	NEG
group_9315	0.0036319423996628276	NEG
group_8716	0.003411434006626978	NEG
group_5135	0.0025768806349694092	NEG
group_5433	0.0021356062332908094	POS
group_10382	0.0020389901536330885	NEG
group_4751	0.0019579686307418603	NEG
group_3354	0.001590850969253665	NEG
group_3366	0.0014978385629795228	NEG
group_3412	0.0013104874371877204	NEG
group_3947	0.0011427478673444018	NEG
group_7939	0.0010027311171002767	NEG
group_4289	4.303906979844658e-4	NEG
group_1210	3.494128308685012e-4	NEG
group_6755	1.6285464224558634e-4	NEG
group_2853	8.774047832728151e-5	NEG
group_1649	4.418250516773625e-5	NEG
group_3176	1.5606750461232206e-5	NEG
