Variable	Importance	Sign
PF11426_IPR021542	0.318633766939677	NEG
PF01320_IPR000290	0.28381825580789793	NEG
PF21431_.	0.28358158648464943	NEG
PF10109_IPR019289	0.2765911377653869	POS
PF13401_IPR049945	0.23470483371307288	NEG
PF23840_IPR056912	0.2272092692869273	POS
PF01218_IPR001260	0.2115309863867833	POS
PF10948_IPR024400	0.21132568349000325	POS
PF10618_IPR019596	0.21129748375484003	POS
PF08479_IPR013686	0.21035986438544765	NEG
PF17287_IPR035251	0.20913073702420767	NEG
PF06940_IPR009706	0.19764843534176726	NEG
PF21821_IPR048494	0.19310672923885883	POS
PF00589_IPR002104	0.18570992781746953	NEG
PF02730_IPR013983	0.15998467775879227	NEG
PF12728_IPR041657	0.14989926395693368	NEG
PF07449_IPR010893	0.14968681774741657	NEG
PF04809_IPR006894	0.14966406459605405	NEG
PF22513_IPR053853	0.1447080745365751	POS
PF03814_IPR004623	0.14409440497442413	NEG
PF10011_IPR018723	0.13002260163465446	NEG
PF02902_IPR003653	0.12775643489235644	POS
PF03691_IPR005363	0.12400997681502846	POS
PF04899_IPR006983	0.12320717928747112	NEG
PF01609_IPR002559	0.12250473413855124	POS
PF03812_IPR004684	0.12008846319499668	NEG
PF04234_IPR007348	0.11884160170710513	POS
PF18673_IPR040755	0.11748549898817943	NEG
PF04837_IPR006922	0.11716931785007165	NEG
PF11066_IPR021295	0.11491489344157685	NEG
PF08020_IPR012550	0.11421020040622225	NEG
PF18019_IPR006483	0.10988711103262731	POS
PF07508_IPR011109	0.10907229496362576	NEG
PF13408_IPR025827	0.10879171985085938	NEG
PF11471_IPR021570	0.10791686542777149	POS
PF07693_IPR011646	0.10745349071249918	NEG
PF02922_IPR004193	0.10525487643578907	POS
PF17481_IPR035326	0.10481129189763493	POS
PF01874_IPR002736	0.0951284417829272	POS
PF00445_IPR001568	0.09493597243465933	POS
PF03802_IPR005551	0.09489023281400963	POS
PF06857_IPR023439	0.09484440360771644	POS
PF08218_IPR013166	0.09436385240140817	POS
PF10145_IPR010090	0.09300616752157556	POS
PF08281_IPR013249	0.0906398626317743	POS
PF07660_IPR011662	0.09061044404535241	POS
PF04773_IPR006860	0.09009455186112116	POS
PF16220_IPR032623	0.09000268406881644	POS
PF22103_IPR054329	0.0899939415013532	POS
PF07282_IPR010095	0.08983245398852178	NEG
PF06406_IPR009440	0.08773418771577497	POS
PF18623_IPR041419	0.08567136121204712	NEG
PF06527_IPR009492	0.08472474610553127	NEG
PF15978_IPR032750	0.08369778064031122	NEG
PF26516_IPR058975	0.08363762196679274	POS
PF17399_IPR035404	0.08294490835881382	POS
PF04550_IPR007633	0.08242363615722208	POS
PF02371_IPR003346	0.08221773846536733	NEG
PF01522_IPR002509	0.07956549501188444	POS
PF01464_IPR008258	0.07921695469248656	POS
PF20390_IPR046507	0.07869912181139771	NEG
PF04229_IPR007344	0.07836064705357518	NEG
PF04138_IPR007267	0.07690363229578048	NEG
PF10767_IPR019703	0.07067054334777323	POS
PF05958_IPR010280	0.07057396631048003	POS
PF13449_IPR027372	0.06881045329106951	POS
PF02028_IPR000060	0.06702017267356414	NEG
PF01212_IPR001597	0.06698837975163052	POS
PF02878_IPR005844	0.0665148002535532	NEG
PF10692_IPR019633	0.0658953477057185	NEG
PF22638_IPR053927	0.0643923473469171	POS
PF08721_IPR014832	0.060574924834005	NEG
PF09335_IPR032816	0.0595172162716139	NEG
PF03590_IPR004618	0.05678966519661733	NEG
PF01521_IPR000361	0.054856269150156	POS
PF01458_IPR000825	0.05480040218171468	POS
PF00266_IPR000192	0.054710075021454	POS
PF02657_IPR003808	0.054679054998574374	POS
PF15930_IPR031830	0.05425031739669649	POS
PF03979_IPR007127	0.05420733874542806	NEG
PF19295_IPR045595	0.054167047216574976	POS
PF04546_IPR007631	0.05388457109466435	NEG
PF08722_IPR014833	0.05367824976671563	NEG
PF02659_IPR003810	0.05291566901862658	POS
PF02610_IPR055389	0.05245314566722952	POS
PF24856_IPR055390	0.05230504905402388	POS
PF11762_IPR024664	0.052060906822137834	POS
PF03572_IPR005151	0.051986055463031006	POS
PF03466_IPR005119	0.051355249087055514	POS
PF07351_IPR009950	0.051319600337239465	POS
PF11818_IPR020992	0.05112340495431293	POS
