Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
fig.623.1452.peg.3622	0.006976527780358416	0	0	0	0
fig.623.1454.peg.410	0	0.07022095283355673	0	0	0
fig.623.1454.peg.4124	0	0.07034264093247242	0	0	0
fig.623.1456.peg.1987	0	0.0422617655636614	0	0	0
fig.623.1456.peg.2657	0	0.042054634140728436	0	0	0
fig.623.1456.peg.4596	0	0.04171293030713585	0	0	0
fig.623.1675.peg.4505	0	0	0.03014819739475791	0	0
fig.623.1675.peg.4507	0	0	0.029887312375560495	0	0
fig.623.1709.peg.4449	0	0	0	0	0.03139459996061306
fig.623.1716.peg.855	0	0.0048955964945552625	0	0	0
fig.623.1769.peg.910	0	0	0.26226635742505583	0	0
fig.623.1786.peg.1812	0	0	0	-0.01870712642558682	0
fig.623.1816.peg.4538	0	0	0	0	0.004582296413681089
fig.623.1825.peg.1566	0	0	0	0	0.051139692439260157
fig.623.1825.peg.4234	0	0	0	0	0.050920747041605104
fig.623.1825.peg.4235	0	0	0	0	0.050483513810019934
fig.623.1825.peg.4236	0	0	0	0	0.049986121095543345
fig.623.1825.peg.549	0	0	0	0	0.04946872737290575
fig.623.1825.peg.764	0	0	0	0	0.04894275304782461
fig.623.2651.peg.2220	0	0.026779892052777126	0	0	0
fig.623.2651.peg.2401	0	0	0	0.0044930722726368106	0
fig.623.2651.peg.4498	0	0.0024403189698256516	0	0	0
fig.623.2651.peg.536	0	0.2739360185483129	0	0	0
fig.623.2653.peg.4667	0	0	0.03945778763964701	0	0
fig.623.2655.peg.1243	0	0	0.03248184006513805	0	0.06951974396701106
fig.623.305.peg.4600	0.016610871511932655	0	0	0	0
fig.623.305.peg.4827	0	0	0	0	0.1279727279850369
fig.623.305.peg.5155	0	0	0	0.0105040692016306	0
fig.623.305.peg.5365	0	0	0	-0.01751536912384134	0
fig.623.305.peg.592	0.0020432438173392203	0	0	0	0
fig.623.306.peg.1080	0	0.007828575995169028	0	0	0
fig.623.306.peg.2548	0	0	0.015290949039346384	-0.007930852680707794	0
fig.623.306.peg.2561	0	0	1.6368418589851301e-4	0	0
fig.623.306.peg.3156	0	-0.007993564778304593	0	0.012128388937352071	0
fig.623.307.peg.3242	0	0	0	0.008380578285396867	0
fig.623.307.peg.3299	0	0	0.015251719682139656	-0.007931993346471666	0
fig.623.307.peg.3300	0	0	0.015176910052676039	-0.007964982397034243	0
fig.623.307.peg.4532	0.001878209847332997	0	0	0	0
fig.623.307.peg.5185	0.0017710626522557307	0	0	0	0
