Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
group_1696.group_3346.group_8141	0.05869054122726334	0	0	0	0
group_1737.group_6536.group_8335	0	0	0	0.017349760863999787	0
group_1743.group_6280.group_6834	0	0.02342992662753099	0	0	0
group_1782.group_3136.group_85	0	0	0	-0.011718534371089356	0
group_183.group_7553.group_6388	0	0	0.01523910994832387	0	0
group_1845.group_1991.group_5345	0	-0.09210667485162023	0	0	0
group_1861.group_2037.group_4761	-0.004445981198401003	0	0	0	0
group_1861.group_2037.group_7363	0.0056785165566095	0	0	0	0
group_1895.group_5292.group_7107	0	0	0	0.04884013954658201	0
group_1896.group_1354.group_126	0.007486820956862923	-0.010833957276764708	0	0	0
group_1898.group_1242.group_310	0	0	0	0.01164055391850083	0
group_1899.group_7330.group_4947	0	0	0	-0.014275760792294508	0
group_1899.group_7330.group_5763	0	0	0	0.014342496019413332	0
group_1910.group_1084.group_5049	-5.518513670053457e-4	0	0	0	0
group_1918.group_7332.group_5233	0	0	0.022667540694123293	0	0
group_1927.group_6633.group_8324	0.023120034120447313	0	0	0	0
group_1940.group_7336.group_3403	0	0	0	0	0.005281054545946519
group_1940.group_7336.group_5164	0	0	0.02584464061638645	0	0
group_1958.group_8172.group_5976	6.552647227471087e-4	0	0	0	0
group_1964.group_7346.group_6302	0	0	0	0.06266652315861244	0
group_1965.group_6013.group_7767	0	0	0	0	0.03699730065182481
group_1965.group_6152.group_8320	0.20469883458132587	0	-0.014805219727515914	0	0
group_1966.group_5337.group_7717	0	0	0	0	0.07257683971892097
group_1966.group_8000.group_7349	8.74969653915783e-4	0	0	0	0
group_1986.group_5342.group_8438	0	0	-0.02406648937254268	0	0.12283987394068267
group_1988.group_5944.group_8408	6.414665474925264e-4	0	0	0	0
group_2037.group_7363.group_1528	0.09901136356381803	0	0	0	0
group_2062.group_5390.group_8457	0.027849963975892456	0	0	0	0
group_2072.group_2664.group_1484	0	-0.009835874644488273	0	0	0
group_2072.group_2664.group_8234	0	0.010069529797333663	0	0	0
group_2083.group_1224.group_4996	0	0	0	0.004610360448681789	0
group_2101.group_1139.group_8327	0	0.023489012881724183	0	0	0
group_2101.group_1139.group_8367	0	0	0	0.04980450668003426	0
group_2156.group_462.group_4359	0	0	0	-0.0073431845231533375	0
group_2181.group_5267.group_6265	0.008218733734843643	0	-0.022470896629797184	0	0
group_2211.group_5453.group_8140	0.008618480488961943	0	0	0	0
group_2216.group_5546.group_8202	0.005863737595877353	0	0	0	0
group_2216.group_7431.group_8404	0	0	0	0	0.0059204948509291
group_2235.group_7520.group_7546	0	0	0.05239039309796863	0	0.010609555790859197
group_2235.group_8082.group_4249	0	0	0.05124688446754076	0	0
group_2261.group_8452.group_5274	0	0	0	0	0.0016338082365310554
group_2275.group_5489.group_289	0	0	0	0	-0.055811409019109796
group_2361.group_3335.group_5808	0	0	0	0.011532982035833169	0
group_2368.group_6907.group_8163	0	8.827995531804362e-5	0	0	0
group_2414.group_851.group_2683	0	0.01013526027371267	0	0	0
group_2484.group_5578.group_5574	0	0.010910060841738643	0	0	0
group_2494.group_5238.group_5653	0	0	0.003846226102924213	0	0
group_2606.group_7891.group_5718	-0.03925975741854659	0.06434974624912514	0	0	0
group_2637.group_5644.group_4633	0	0	0.028508270679402724	0	0
group_2637.group_5645.group_5644	0	0	0	0	0.036913459261019514
group_2645.group_118.group_7066	-9.444364468162983e-4	0	0	0	0
group_266.group_7094.group_7770	0	-0.003894030102787106	0	0	0
group_2662.group_2845.group_5969	0	0.042325542242511435	0	0	0
group_2664.group_1484.group_1325	0	-0.010080470324501978	0	0	0
group_2664.group_8234.group_3625	0	0.01001024604888364	0	0	0
group_2683.group_851.group_4683	0	0.0012452196970881887	0	0	0
group_2686.group_796.group_8491	0.0010928069805112278	0	0	0	0
group_2688.group_7446.group_4389	0.038951565368638155	0	0	0	0
group_2713.group_2278.group_4776	0	0	0	-0.015163901121433128	0
group_2738.group_7452.group_6752	-0.015467043237715559	0	0	0	0
group_2747.group_4363.group_3730	0	0.0013013322567563847	0	0	0
group_2766.group_5703.group_6232	0	0	0	0.01158181530754818	0
group_2835.group_5716.group_8135	0	0	0	-0.012078955131994898	0
group_2846.group_5743.group_8388	0	0	0	0.017280131106267384	0
group_289.group_5489.group_4868	0	0	0	0	0.05558938254105923
group_2892.group_1397.group_7700	0	0.01279589748996177	0	0	0
group_2970.group_4411.group_4783	-0.04121307441612934	0	0	0.024795610289880764	0
group_2979.group_7395.group_883	0.0012470333273707551	0	0	0	0
group_2979.group_8304.group_2686	0.0013214986297144888	0	0	0	0
group_2994.group_3086.group_8454	0.09656671589147937	0	0	0	0
group_3023.group_3149.group_4603	0	0	0	0	0.009878282356358212
group_3072.group_2996.group_5593	0	0	0	0.011467412853319937	0
group_3101.group_6418.group_4573	0	0	0	0.01437788854411156	0
group_3101.group_7843.group_6856	0	0	0	0.014430297228785504	0
group_3131.group_5852.group_7177	0.022457497304219712	0	0	0	0
group_3131.group_5852.group_7751	0	0.0322406472512823	0	0	0
group_3149.group_4603.group_6837	0	0	0	0	0.009879898694959222
group_3157.group_8247.group_2244	0.0012629869495534452	0	0	0	0
group_3161.group_1000.group_7179	0	-0.015802544689676765	0	0.011197510685500577	0
group_3161.group_1000.group_825	0	0.01590274321957956	0	-0.011114979789655097	0
group_3166.group_1227.group_7236	0.018128144066125028	0	0	0	0
group_3184.group_7500.group_8023	0	0	0.04131695234965481	-0.007735310186679926	0.006195037274774269
group_3187.group_363.group_6103	0	0	0	0	0.02270445739141262
group_3194.group_1687.group_1626	0	0	0	-0.011600494211288517	0
group_3271.group_4908.group_7962	0.005728141426674891	0	0	0	0
group_328.group_7112.group_6070	0	0	0	6.343041796697238e-4	0
group_3306.group_1262.group_106	0	-0.05866928970680465	0	0	0
group_3320.group_8251.group_8478	0	0	0.08660537551284497	0	0
group_3335.group_2361.group_5921	0	0	0	0.011480728995905173	0
group_3357.group_8037.group_4403	0	0	0	0.011526741851790659	0
group_3374.group_2637.group_4633	0	0.06881712494656575	0	-0.018643875619867033	0
group_34.group_6263.group_6262	0	0	0	0.02276230205350362	0
group_340.group_2108.group_781	0	0	0	-0.011551929859430819	0
group_3403.group_8126.group_8171	0	0	0	0	0.004771553166532975
group_3407.group_5851.group_3128	0	0.026251651797427906	0	0	0
group_3407.group_5851.group_5665	0	0	0	0.0499770048613766	0
group_3421.group_6146.group_7790	0	0	0	0.014468738980779657	0
group_3427.group_736.group_4031	0	-0.010462571293482478	0	0	0
group_3431.group_2196.group_7193	0	0.07189751016766371	0	-0.005887586983910528	0
group_3517.group_7546.group_7520	0	0	0.04119403615833618	-0.007891234205806744	0.006219461470923624
group_3557.group_1236.group_2280	0	0	0.04130615355384703	-0.008048123456913012	0.006198391013537635
group_3588.group_1285.group_1958	0.0012775659706537245	0	0	0	0
group_3590.group_8234.group_7150	0	0.0012077049613544925	0	0	0
group_3597.group_7554.group_8004	0	0	0	0	0.052808872093995006
group_3655.group_8370.group_4285	0	0.009804734868130303	0	0	0
group_3656.group_6403.group_2530	0	0	0.0680677111224449	0	0
group_3656.group_6403.group_8403	0	0.06458233145924441	0	0	0
group_3659.group_6023.group_2121	0	0.014994561472599706	0	0	0
group_3674.group_5053.group_4981	-0.021361088620375005	0	0	0	0.051351642960092994
group_3674.group_5053.group_6827	0	0	0.018034191401666743	0	0
group_3679.group_5920.group_7945	0	0	0	0	0.09705325101272717
group_3711.group_4913.group_4654	0	0	0	0.011316214232258842	0
group_3711.group_6668.group_7858	0	0	0	0.011158953715112357	0
group_3726.group_125.group_5950	0	0.00965722028824705	0	0	0
group_3726.group_125.group_641	0	0.0011321313966219956	0	0	0
group_3729.group_7570.group_8379	0.0012270263308554758	0	0	0	0
group_3749.group_4363.group_2747	0	0.009545716924217759	0	0	0
group_3799.group_4935.group_4826	0	0.052945383589924976	0	0	0
group_3820.group_2216.group_5546	0	0	0.10843840219643003	0	0
group_3835.group_8300.group_6983	0	0	0.059794875003991034	0	0
group_3839.group_579.group_4722	0	0.0010605154431941144	0	0	0
group_3876.group_8387.group_8432	0	0	0	0.014485820339550162	0
group_3887.group_8348.group_7885	0	0	0	0.01104037186509969	0
group_3909.group_3448.group_5969	0	0.006592745249134694	0	0	0
group_391.group_6435.group_8323	0.034718644524584855	0	0	0	0
group_3924.group_1418.group_4500	-0.0058613469419081295	0	0	0	0
group_3946.group_3157.group_8247	0.0011416162536206	0	0	0	0
group_3956.group_7589.group_8117	0.0011059325701908908	0	0	0	0
group_3978.group_6276.group_6833	0	0	0.05696338720781615	0	0
group_3978.group_6931.group_5492	0	0	0.056906205305828274	0	0
group_4028.group_6107.group_8307	0.006231256511944205	0	0	0	0
group_4031.group_736.group_4795	0	0.010542148639734475	0	0	0
group_4050.group_8379.group_6334	0.0010769718499412649	0	0	0	0
group_4050.group_8379.group_7570	0.0010566022056282068	0	0	0	0
group_4067.group_538.group_5380	0	-0.005326175272273018	0	0	0
group_4067.group_908.group_4876	0	-0.005602729421484141	0	0	0
group_4068.group_8223.group_5503	0	0	0	0.06473341547316258	0
group_4068.group_8223.group_7394	0	8.100160476964104e-5	0	0	0
group_4136.group_142.group_6715	0	0	0	0.013750638669596672	0
group_4136.group_142.group_7072	0	0	0	-0.013719012938150164	0
group_4144.group_4787.group_6871	0.03922137347345037	0	0	0	0
group_4144.group_6131.group_6963	0.039364189585522145	0	0	0	0
group_4184.group_3306.group_1262	0	-0.05864166096886826	0	0	0
group_4184.group_3306.group_5156	0	0.06051501843653266	0	0	0
group_4187.group_5329.group_6327	0.036546882651991804	-0.007095827492679514	0	-0.03317236929046739	0
group_4223.group_7588.group_3956	-0.006530773748925452	0	0.06524744170568669	0	0.0171539647762882
group_4223.group_8117.group_7589	9.564524135573329e-4	0	0	0	0
group_4246.group_7744.group_8432	0	0	0.015315820608732478	0	0
group_4249.group_8004.group_7554	0	0	0	0	0.005697351949444257
group_4252.group_6832.group_6930	0	0	0.006630698419570226	0	0
group_4272.group_697.group_4460	0	0	0.009901930677191334	0	0
group_4283.group_6161.group_6151	0.001138064638922239	0	0	0	0
group_4311.group_8404.group_8165	0	0.023374443738657526	0	0	0
group_4328.group_4199.group_5315	0.0645846416266006	0	0	0	0
group_4328.group_4199.group_6272	0	-0.03768423116949443	0	0	0
group_4329.group_7623.group_8040	0	0.009539590603441676	0	0	0
group_4336.group_3696.group_5593	0	0	0	0.011136040810590768	0
group_4362.group_8123.group_7233	0	0.02331296428666586	0	0	0
group_4387.group_8491.group_796	9.083847075739398e-4	0	0	0	0
group_4387.group_8491.group_8478	8.595078314861819e-4	0	0	0	0
group_4387.group_8492.group_8478	8.307260201322116e-4	0	0	0	0
group_4403.group_4245.group_6154	0	0	0	0.011526773535782272	0
group_4411.group_2970.group_5796	-0.0326788797908493	0	0	0	0
group_4411.group_4783.group_5206	-0.04130414628326904	0	0	0.024668772975892483	0
group_4426.group_6932.group_4427	8.082260212170405e-4	0	0	0	0
group_4427.group_8410.group_6838	8.29210603019625e-4	0	0	0	0
group_4446.group_6197.group_7286	0.08638863796888631	0	0	0	0
group_4451.group_88.group_4458	0	-0.002244949698328019	-0.0038518457795332834	0	0.01499571036001003
group_4452.group_8465.group_8335	0.018446459817743396	0	0	0	0
group_4454.group_2645.group_5361	8.17556928085392e-4	0	0	0	0
group_4464.group_6158.group_5768	0	0	0	0	4.8057851039549654e-4
group_4510.group_4913.group_4654	0	0	0	-0.05782196322462772	0
group_4510.group_6668.group_7858	0	0	0	-0.05765096909783578	0
group_4512.group_6389.group_2009	0	0	-0.013837733474887806	0	0
group_4526.group_5274.group_6629	0	0	0	0.017167148948452962	0
group_462.group_4665.group_4205	0.0232844242839379	0	0	0	0
group_462.group_4665.group_7612	0	0	0	0.05774027081632032	0
group_4623.group_398.group_8438	0	0	0	0	0.04364284039167731
group_4627.group_6444.group_6277	0	0	0	0.0021439012264944995	0
group_4633.group_5644.group_5645	0	0	0	0	0.0365948654975359
group_4654.group_6863.group_4656	0	0	0.021883246903140145	0	0
group_4665.group_4205.group_7612	0.023222001628209626	0	0	0	0
group_4665.group_7612.group_6858	0	0	0	0.057382306239231226	0
group_4695.group_7015.group_7924	0	0.05002494725056203	0	0	0
group_4704.group_7659.group_4111	0	0.030087221998562626	0	0	0
group_4711.group_398.group_4623	0	0	0	0	-0.07386838361679145
group_4713.group_549.group_6413	0.021368288832075453	-0.0056627189636394345	0	-0.016343809579619742	0
group_4714.group_2637.group_5644	0	0	0.02668567482740291	-0.005158323226256248	0
group_4714.group_2637.group_5645	0	0	0	0	0.03650208538848456
group_4721.group_6884.group_6882	0	0.044939961836284056	0	0	0
group_4721.group_7204.group_7688	0	0.0449844402154689	0	0	0
group_4723.group_3679.group_6028	0	0	0.026134918442340126	0	0
group_4723.group_5920.group_7945	0	0	0.026174633994094774	0	0
group_4788.group_6500.group_6961	0	0	0	0.0014766801978906463	0
group_4799.group_748.group_5943	0	0.03935007889090897	0	0	0
group_4824.group_6403.group_8403	0.05373455042811981	-0.07237163444116304	0	0	0
group_4850.group_855.group_8327	0	0	0.011271069178950283	0	0
group_4868.group_2275.group_5488	0	0	0	0	0.05529742549450054
group_49.group_483.group_8405	0.006454873903510964	0	0	0	0
group_4906.group_8485.group_4515	0	3.545865697708076e-4	0	0	0
group_4913.group_4510.group_6668	0	0	0	-0.057664030971666454	0
group_4932.group_7505.group_8146	0	0	0	0	0.05564151267155155
group_4947.group_5763.group_6732	0	0	0	-0.01432839975085181	0
group_4981.group_6827.group_8479	0	0	0	0	0.015042816646031803
group_4995.group_1224.group_4996	0	0	0	-0.00419266237430709	0
group_5050.group_6137.group_6800	0	0	0	0.011453175907393363	0
group_5053.group_4981.group_6827	-0.02154462546620864	0	0	0	0.050916110778535736
group_5066.group_4185.group_8468	0	0	0	0	0.05266241729970319
group_5075.group_4250.group_4912	0	0.001023993609327284	0	0	0
group_5150.group_83.group_4451	0	-0.002165197441113765	-0.003847181732543306	0	0.01495589945892428
group_5150.group_83.group_88	0	0.01903961374160915	0.004507193232159195	0	-0.009137785094931938
group_5154.group_5064.group_6259	0	0	0	0	0.05377460342278913
group_5164.group_8126.group_8171	0	0	0.12394274704476393	0	0
group_5177.group_6600.group_6892	0	0	0	0	0.05374954273298676
group_5182.group_7697.group_4925	0	0	0	0.013515205212677087	0
group_5203.group_6957.group_4389	0.03936743401990735	0	0	0	0
group_5206.group_8483.group_2606	-0.013264193135663047	0.1152555590892704	0	0	0
group_5214.group_5536.group_8327	0	0	0	0	0.06742999543435027
group_5214.group_5536.group_8361	0.018754095245318948	0	0	0	0
group_5231.group_6262.group_679	0	0	0	-0.022911694901932733	0
group_5231.group_6263.group_34	0	0	0	-0.022880507452312085	0
group_5239.group_8320.group_2446	-0.03612893835541914	0	0.08758918857664928	0	0.06427082038892955
group_5259.group_8479.group_6827	0	0.009440192277506722	0	0	0
group_5277.group_5687.group_6720	0	0	0	0	0.05285824986862263
group_5306.group_7774.group_6049	0	0	0	0.016645505522302873	0
group_5308.group_7505.group_5603	0.007048725882642515	0	0	0	0
group_5328.group_6832.group_4252	0	0	-0.05170346068988211	0	0
group_5329.group_6327.group_8479	0.005086604536138665	0	0	-0.019865762561575427	0
group_533.group_8438.group_398	0	0	0	0	0.06711143381140297
group_533.group_8438.group_5342	0	0	-0.024796600613865655	0	0.1219027823385464
group_5331.group_5375.group_1495	-0.01520371111867581	0	0	0	0
group_5337.group_1966.group_8000	0	0	0	0	0.026481717654505053
group_5342.group_8438.group_398	0	0	0	0	0.06699914851907188
group_5345.group_5346.group_6641	0	-0.03959941481094416	0	0	0
group_5351.group_4722.group_6479	0	0	0	0.010934151555679731	0
group_5361.group_118.group_7066	9.206727506544245e-4	0	0	0	0
group_5364.group_6161.group_6151	0	-0.00645975099526811	0	0	0
group_5372.group_7700.group_1397	0	0.01257938508829177	0	0	0
group_538.group_908.group_4876	0	0.005556608535751745	0	0	0
group_5448.group_7725.group_7368	4.3197018163755976e-4	0	0	0	0
group_5463.group_6562.group_6563	0	0	0	0	0.006183288180837913
group_5463.group_8158.group_7729	0	0	0	0	0.006093557049355162
group_548.group_4709.group_7008	0	0	0	0.01427229713252871	0
group_5488.group_2275.group_5489	0	0	0	0	-0.05521318863414562
group_549.group_6413.group_4728	0.02767780875025931	0	0	-0.003292053964802125	0
group_5503.group_7394.group_3898	0	0	0	0.015660728162147402	0
group_5530.group_7042.group_8308	0.008933783321695138	0	0	0	0
group_5562.group_8468.group_4185	0	0	0	0	0.053019354283765543
group_5574.group_6691.group_964	0	0.004177431629589307	0	0	0
group_5577.group_5083.group_6080	0	0	0	0.010924509768302119	0
group_5626.group_6764.group_4142	0	0	0.0024210398615363633	0	0
group_5649.group_4734.group_5779	0	0	0	-0.08137447886609588	0
group_5681.group_6715.group_142	0	0	0	0.013474478614039482	0
group_5681.group_6715.group_7072	0	0	0	-0.0709785902552997	0
group_5687.group_6720.group_8238	0	0	0	0.017012501942878074	0
group_5716.group_2835.group_6713	0	0	0	-0.01170411862846737	0
group_5718.group_6725.group_8237	-0.12437146606631094	0.010481056019536823	0	0.05338763780990653	0
group_5738.group_7260.group_7969	0	0	0.05233304954369228	0	0.01007287926441927
group_5742.group_7664.group_6185	0.01905811816974603	0	0	0	0
group_5743.group_8388.group_7399	0	0	0	0.01701936163576366	0
group_5743.group_8388.group_7548	0	0	0	0.01700526313867833	0
group_5749.group_6909.group_7854	0.05342029020952698	-0.00877740747325494	0	-0.06900258126808968	0
group_5752.group_8327.group_6472	0	4.071106705705838e-4	0	0	0
group_5762.group_3424.group_5962	0	0	0	-0.0503263369536054	0.1015380785911393
group_5773.group_6063.group_7286	0	0	0	0	0.05221248803506835
group_5773.group_8155.group_1499	0	0	0.010973587222225687	0	0
group_5786.group_7747.group_6065	0	0	0	0	-0.0013979911598043715
group_5796.group_8237.group_6725	-0.05184582687436291	0.03135312566320349	0	0	0
group_582.group_3956.group_7588	0	0	0.05174794355343513	0	0.0018216260542768753
group_5838.group_7293.group_6381	0	0.030425448437519667	0	0	0
group_5852.group_7177.group_7928	0.022663069232103258	0	0	0	0
group_5866.group_6917.group_6918	0	0	0	0	0.01365181001064747
group_5898.group_3741.group_7573	0	0	0	-1.1426671243006929e-4	0
group_5920.group_3679.group_6028	0	0	0	0	0.0968374024681794
group_5933.group_3320.group_8251	0	0	0.07252222480466555	0	0.01940181708253609
group_5933.group_6749.group_6075	0	0	0	0	0.12773381304147996
group_5944.group_8408.group_7790	8.521645960896428e-4	0	0	0	0
group_5950.group_7227.group_1133	0	0.009344711806420502	0	0	0
group_5953.group_6759.group_6718	0.0064119068296460266	0	0	0	0
group_5961.group_7150.group_8234	0	0.0011070820806610919	0	0	0
group_5962.group_3424.group_7534	0	0	0	0.008652711853855587	0
group_6016.group_3821.group_4728	0.02156975628684928	-0.005234133570592487	0	-0.015941232800922883	0
group_602.group_2859.group_7247	0	0	0	0.010874243226654916	0
group_6026.group_7770.group_7094	0	-0.003912451873524068	0	0	0
group_6034.group_3734.group_7571	0	0	0	0.0022618599005787376	0
group_604.group_328.group_5784	0	0.07929860396102528	0	-0.015115646716057217	0
group_604.group_328.group_7112	0	0	0	3.1252694467941557e-4	0
group_6049.group_7774.group_7118	0	0	0	-0.02444356076691578	0
group_6053.group_7778.group_8404	0	-0.009755881722576628	0	0	0.10474441402719695
group_6070.group_7112.group_5784	0	0.07972038724896824	0	-0.014874141418713691	0
group_6071.group_5392.group_6647	0	0	0.042630832233260633	0	0
group_6107.group_4028.group_6108	0	0	0.005640640685000783	0	0
group_6114.group_7526.group_8023	0	0	0.041559753327044126	-0.00763104736006153	0.006162301035130194
group_6146.group_7790.group_8408	0	0	0	0.03848382901816899	0
group_6154.group_4245.group_7617	0	0	0	-0.011210391941115486	0
group_6161.group_6151.group_6807	0	0	0	0.03392990653539502	0
group_6221.group_8434.group_5202	0	0.030615950741005173	0	0	0
group_6221.group_8434.group_7236	0	0.030704428776999446	0	0	0
group_6221.group_8434.group_8379	0	0.030646515748531063	0	0	0
group_6225.group_8457.group_5390	0.08063056714606526	0	0	-0.02569759114599996	0
group_6260.group_8146.group_7505	0	0	0	0	0.05555636077001813
group_6276.group_6931.group_5492	0.033072406711177185	0	0	0	0
group_6282.group_8411.group_2915	0	0	0	0.014233816557044305	0
group_6282.group_8411.group_6828	0	0	0	0.014185292590596338	0
group_6282.group_8479.group_6327	0	0	0	0	0.004191589637252215
group_6311.group_6225.group_8457	0.07928129254163732	0	0.015166533375895382	0	0
group_6343.group_6053.group_6778	0.019253226725890284	0	0	0	0
group_6343.group_6053.group_7778	0.16365115220662366	0	0	0	0
group_6345.group_1766.group_6502	0	0	0	0.011391638248206812	0
group_6384.group_193.group_4521	0	0	0	0.016927541711484407	0
group_6435.group_8323.group_6412	0.03470421712245654	0	0	0	0
group_6435.group_8323.group_6593	0.03466158469999493	0	0	0	0
group_6444.group_4627.group_6445	0	0	0	0.01570872294552933	0
group_6454.group_4656.group_6863	0	0	0.022092605554676892	0	0
group_6467.group_7829.group_4335	0.039325570561473705	0	0	0	0
group_6467.group_7829.group_6926	-0.039354043974750515	0	0	0	0
group_6468.group_4685.group_6469	0	0.21333011300766985	0	0	0
group_6483.group_3741.group_7573	0	0	0	2.76071215607556e-4	0
group_653.group_7987.group_7272	0	0	0	0.04705261621172766	0
group_6532.group_5444.group_7724	0.026395694474146778	0	0	0	0
group_6568.group_5042.group_6569	0	0	-0.015400913397336374	0	0
group_6572.group_7839.group_6065	0	0	0	0	-0.0013665433255399386
group_6574.group_7840.group_5331	-0.0014173926434502275	0	0	0	0
group_6607.group_7803.group_7698	0	0	0	0.04666840814106578	0
group_6612.group_8389.group_8482	0	0.044389937335472765	0	0	0
group_6615.group_5239.group_8320	-0.01102607900333043	0	0.06735309349856684	0	0.03128995194289061
group_6631.group_5296.group_7111	0	0	0	0	-0.027793943229839305
group_6669.group_8326.group_7729	0.0995218877509909	0	0	0	0
group_6693.group_7864.group_1119	-0.03232933735441168	0	0	0	0
group_6707.group_6979.group_7754	0	0	-0.011899643484998251	0.02052091262585957	0
group_6709.group_8243.group_8484	0	0	0.012535393174171298	0	0
group_6709.group_8373.group_8474	-0.00883368531453802	0	0	0	0
group_6717.group_6718.group_6759	0.053860317844527904	0	0	0	0
group_6725.group_5718.group_7891	-0.03980023790910192	0.06431787269615813	0	0	0
group_6726.group_8463.group_8464	0.1109017595491297	0	0	0	0
group_6732.group_5763.group_7330	0	0	0	0.014082184079994783	0
group_6738.group_922.group_7193	0	0.07223053168138197	0	-0.005471270629533292	0
group_6775.group_6049.group_7774	0.03933928372600294	0	0	0	0
group_6788.group_7762.group_7942	0	-0.006849683704265447	0	0	0
group_6788.group_8488.group_8432	0	0	0.03041607650744686	0	0
group_679.group_6262.group_6263	0	0	0	0.02270381673470182	0
group_6790.group_7555.group_8029	0	0.02308135126868128	0	0	0
group_6806.group_8474.group_7779	0	0	0	0	0.007400623584103935
group_6810.group_6926.group_4335	0.03937562157689782	0	0	0	0
group_6810.group_6926.group_7829	-0.039414662028651404	0	0	0	0
group_6827.group_8479.group_5461	0	0	0.05135801692259062	0	0
group_6827.group_8479.group_6282	0	0	0	0	0.017835212053017285
group_6827.group_8479.group_6327	0	-0.02191713335470429	0	0	0
group_6828.group_8479.group_6327	0	-0.021989242013107722	0	0	0
group_6831.group_6930.group_5328	0	0	-0.032522798820633234	0	0
group_6832.group_6930.group_6831	0	0	0.08225537599739816	0	0
group_6833.group_6276.group_6931	0.02900404114446035	0	0	0	0
group_6838.group_6768.group_8469	0	0	0	-0.03523909317136048	0
group_6847.group_8464.group_8463	0.07661435627044788	0	-0.010960426350336437	0	0
group_6877.group_6517.group_8125	0.04030059882703378	-0.051494096275692326	0	-0.0020065199269756005	0
group_6939.group_8486.group_8495	0.051692670056604315	0	0	0	0
group_6947.group_7907.group_4898	0.0394608444566752	0	0	0	0
group_6951.group_6838.group_8410	0	0.010323891251237262	0	0	0
group_6979.group_4785.group_8409	0	0	0	0.04988201784951973	0
group_6980.group_8307.group_8335	0	0	0	0.09271002396590937	0
group_6991.group_8494.group_7434	0	0.047513198880081674	0	0	0
group_7027.group_8483.group_8371	-0.011152271716433262	0	0.06681261636385981	0	0.03117426212441371
group_7042.group_8308.group_7043	0.008973986250323297	0	0	0	0
group_7135.group_7969.group_7260	0	0	0.05224457983678728	0	0.010381749012549074
group_7164.group_5752.group_8327	0	1.921185112029067e-4	0	0	0
group_7208.group_7650.group_7651	0	-0.013233633306548703	0	0	0
group_725.group_3427.group_4795	0	0.010542369751836575	0	0	0
group_725.group_3427.group_736	0	-0.010560909095156336	0	0	0
group_7348.group_8000.group_1966	0	0	0	0	0.03631634534150552
group_7355.group_8002.group_120	0	0	0	0	0.05286624555777271
group_7359.group_7693.group_8049	0	0	0.005627149982717093	0	0
group_7415.group_2924.group_8098	-0.006510273133910626	0	0	0	0
