Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
PF12793_IPR025370	0	0	0	-0.022784062810154684	0
PF12794_IPR025692	0	0.015185617937424496	0	0	0
PF12795_IPR024393	0	0.009362294213051413	0	0	0
PF13086_IPR041677	0	-0.5727799511667222	0.13916432397176928	0.36030509956083634	0
PF13087_IPR041679	0	-0.5616869849794212	0.1201570897071351	0.32603531382587936	0
PF13091_IPR025202	0	0	0.2310979326200208	0	0
PF13155_.	0	0	0	0	-0.17691134871530742
PF13354_IPR045155	-0.9537417767574149	0	0	0	0
PF13375_IPR026902	0	0.029607156189167507	0	0	-0.09849000327335437
PF13449_IPR027372	0	-0.03930870943064984	0	0	0
PF13454_IPR038732	0	0	0	0	-0.06882588804824327
PF13479_.	0	0	0	0	0.37732709958144
PF13483_.	0	0	0	-0.05380857904639142	0
PF13643_IPR025285	0	0	0	-0.08079715988265877	0
PF13693_IPR038722	0	0	-0.48931063221612187	0	0.32882277546896854
PF13744_IPR039554	0	0	0	0.05785166831882737	0
PF13981_IPR025726	0	0.3646351872505911	0	0	0
PF14264_IPR025686	-0.19951961095101894	0	0	0	0
PF14319_IPR026889	0	0.045790262673951934	0	0	0
PF14496_IPR029487	0	0.5228994804347751	0	-0.14502705707843327	-0.3854946093965796
PF15919_IPR031807	0	0.35865297268172563	0	0	0
PF16220_IPR032623	0	-0.04748513960168486	0	0	0
PF16884_IPR041694	0	0	0	0	-0.1092223443398277
PF17073_IPR031411	0	0	-0.3847343645974129	0	0.29425894476464426
PF17089_IPR031382	0	-0.13773540729416842	0	0.3145857867442048	0
PF17153_IPR033418	-0.2662240685260948	0	0	0	0
PF17157_IPR033423	0	-0.1400125791421618	0	0.3493242100924498	0
PF17289_IPR035421	0	0.15563732135637573	0	0	0
PF17399_IPR035404	0	0.1082389720915229	0	0	0
PF18364_IPR041460	-0.03562937772347633	0	0	0	0
PF19263_IPR045455	0	0	0	-0.008187108883471133	0
PF19583_IPR045761	0	0.15406202354764487	0	-0.006693129743088759	0
PF21279_IPR048449	0	0.012596499848033365	0	0	0
PF21821_IPR048494	0	0	0	0	0.08664289947023833
PF22103_IPR054329	0	0	0	-0.16855208961589935	0
PF22692_IPR053967	0	0.012226437480058349	0	0	0
PF22776_IPR053952	0	0	0.12769520027705414	0	0
PF23690_IPR057799	0	-0.5344820479321686	0	0.21251179556720015	0
PF24856_IPR055390	-0.02698891889799153	0	0	0.01766095490894636	0
PF25688_IPR057916	0	0.4488407348425406	0	0	0
PF26516_IPR058975	0	-0.049854894848024536	0	0	0
