Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
group_5179	0	0.5882522904028726	0	-0.17013210278218543	0
group_5206	0	0.026917336934284386	0	0	0
group_5231	0	0	0	-0.08032431784024573	0
group_5239	0	0	0.1992600253979705	0	0.19263054868999785
group_5261	0	0	0	0.003183975186618353	0
group_5296	0	0	0	0	-0.007054794063651406
group_5328	0	0	-0.31238608128586187	0	0
group_5329	0.005806525042521063	0	0	0	0
group_5334	-1.2637011435543685e-4	0	0	0	0
group_5337	0	0	0.008219913252584725	0	0
group_5338	0	0	0.002014672849686837	0	0
group_5357	0	0	0	-0.02198007730411713	0
group_5358	-3.185428281005438e-5	0	0	0	0
group_5421	0	0	0	0	-0.13073902016421962
group_5463	0	0	0	0	0.0996041221916699
group_549	0.005377705316952608	0	0	0	0
group_5510	0.008992600775138766	0	0	0	0
group_5530	0.005829190531386872	0	0	0	0
group_5531	0.005408139167271158	0	0	0	0
group_5546	0	0	0.2901669963368204	0	0
group_5595	0	0	-0.01957465990055233	0	0
group_5620	0	0	0	-0.09201513234009198	0
group_5647	0	0.0013161490679475451	0	0	0
group_5649	0	0	0	-0.3619805575639304	0
group_5665	0	-0.13649409205163338	0	0.42105399439819186	0
group_5718	0	0.007573490992902646	0	0	0
group_5738	0	0	0.009096330916906831	0	0
group_5740	0	0.02870065332343522	0	0	0
group_5748	0	0	0	-0.14202676597409178	0
group_5749	0.028509539379869515	0	0	0	0
group_5751	0	0	0	-0.08896096702845022	0
group_5762	0	0	0	-0.04752527814831244	0.03230704910692071
group_5768	0	0	0	0	0.12024768144273487
group_5784	0	0.29642576992948594	0	-0.14337882277471536	0
group_5787	0	0	0.13780180159929714	0	0
group_5796	0	0.02299025151232362	0	0	0
group_5878	-7.4306804552198624e-6	0	0	0	0
group_5900	0	0.13697020780655442	0	0	0
group_5933	0	0	0.15783051314852228	0	0
group_6013	0	0	0	0	0.02977915208512828
group_6016	0.00537490732240775	0	0	0	0
group_6053	0	0	0.017644208041769444	0	0
group_6075	0	0	0	0	0.46739569316576757
group_6114	0	0	0.008304364300230817	0	0
group_6125	0	0	0	-9.34813078999764e-4	0
group_6152	0	0	0	0	0.03221773888178734
group_6159	0	0	0	4.6182055953217346e-4	0
group_6327	0.005111777966674242	0	0	0	0
group_6336	0	0	0	0	0.05090739589699454
group_6343	0.23274594373146945	0	0	0	0
group_6381	0	0.016963253699492472	0	0	0
group_6388	0	0	0.026407156836495284	0	0
group_6413	0.0048411828168925175	0	0	0	0
group_6468	0	0.3493788494401621	0	0	0
group_6477	0.004531148469769784	0	0	0	0
group_6568	0	0	-0.02538920519801772	0	0
group_6579	0	0	0	0	-0.005848223811851171
group_6580	0	0	0	0	-0.005815004211338976
group_6582	0	0.22343106723409512	0	0	0
group_6647	0	0	0.006013068901628169	0	0
group_6659	0	0	-0.16431293175223233	0	0.11550761391037306
group_6676	0.008119918099483784	0	0	0	0
group_6693	-0.17720645090370796	0	0	0	0
group_6725	0	0.0024497208235066672	0	0	0
group_6731	0	-0.02419740350630075	0	0	0
group_6749	0	0	0	0	0.21133211446646671
group_6756	0	0	0	0	-0.04801716354247385
group_676	0.06239435718165303	0	0	0	0
group_6771	0	0	0.2248634825369365	0	0
group_6774	0.006056496075462023	0	0	0	0
group_6775	0.036556043248642034	0	0	0	0
group_6804	0	0	0	3.2287490977698515e-4	0
group_6807	0	0	0	0.12228391949412865	0
group_6817	0	0	0	0	-0.004580159603167279
group_683	-3.2413679600256767e-4	0	0	0	0
group_6846	0	0	0	0.18666406297686358	0
group_6879	-0.010108737745473334	0	0	0	0
group_6909	0.013687715305231218	0	0	0	0
group_6945	0	0	0	0	-0.004034590203024542
group_6988	0	0	0.007905161504085342	0	0
group_6993	0.005638968264813962	0	0	0	0
group_6996	0	0	0	0	-0.0647625149699677
group_7090	0	0	0.005889199957429113	0	0
group_7111	0	0	0	0	-0.00303384930882678
group_7114	0	0	0	0	0.15377389274939637
group_7118	0	-0.05083125061126449	0	0	0
group_7135	0	0	0.005669616027095158	0	0
group_7179	0	-0.32177440034202426	0	0.24483383894666644	0
group_7193	0	0.14774235347648845	0	-0.055788321513071726	0
group_7227	0	0.00889927505908027	0	0	0
group_7260	0	0	0.006220859585738515	0	0
group_7273	0	0.00955254884382871	0	0	0
group_7274	0	-0.010224789139693515	0	0.060845363901283	0
group_7275	0	0	0	-0.002788902865044799	0
group_7336	0	0	0.006815466041301235	0	0
group_7346	0	0	-0.01978561345983467	0	0
group_7348	0	0	0.15363883492411023	0	0
group_7353	0	0	0	-0.029109941087247064	0
group_7400	0	6.742430318029346e-4	0	0	0
group_7454	0	0.0095078532293123	0	0	0
group_7479	0	0	0	0	0.08800846254870778
group_7481	-8.366500907813799e-5	0	0	0	0
group_7500	0	0	0.009153355739603495	0	0
group_7520	0	0	0.009099206225784768	0	0
group_7526	0	0	0.009188721887084812	0	0
group_7546	0	0	0	-0.030589206565391755	0
group_7588	0	0	0.021773489020824426	0	0
group_7593	0	0.009508686929861686	0	0	0
group_7617	0	0	0	-0.015241334467491163	0
group_7629	-0.05409412856571228	0	0	0	0
group_771	0	0	0.06063806763443882	0	0.0282066258793846
group_7714	0	0	0	0	-0.06333708603933974
group_7716	-6.487417703441597e-5	0	0	0	0
group_7757	-0.005843047433848491	0	0	0	0
group_7767	0	0	0	0	0.03128232375430036
group_7779	0	0	0.12471049131152562	0	0
group_7788	0	0	0	-0.0016412152855683007	0
group_7870	-0.03303361060214768	0	0	0	0
group_7881	0	0	-0.14216547705736138	0.23780915877233325	0
group_7885	0	0	0	0.16684012012914326	0
group_7891	0	0	0	1.2643312591339084e-5	0
group_7916	-0.02766210350078514	0	0	0.19661615558003925	0
group_7917	0.005496806212726213	0	0	0	0
group_7937	-0.03143350166752883	0	0	0	0
group_7957	0	0	0.0051840985007465526	0	0
group_7969	0	0	0.0041116621000696985	0	0
group_8000	0	0	0.07219375311281928	0	0
group_8001	0	0	0	-0.030859338095786754	0
group_8008	0	0	0	0.017643247888446595	0
group_8010	0	0	0.0056727431155050734	0	0
group_8023	0	0	0.00566554356482479	0	0
group_8082	0	0	0.07161689867841149	0	0
group_8084	0	0	0	0.014877764883981289	0
group_8095	0	0.38262466201745177	0	0	0
group_8125	0.01681656421053276	0	0	0	0
group_8126	0	0	0.0054943914174606125	0	0
group_8134	0	0	0	0.02043707400695627	0
group_8160	0	0	0	0.02009247112821798	0
group_8170	-0.03605256066300833	0	-0.11393123827317571	0	0.11781328302282307
group_8171	0	0	0.00543945223674163	0	0
group_8175	0	0	0.005358375979129877	0	0
group_8181	0	0	0.5042146765060616	0	0
group_8184	0	0	0	-2.2129446521273553e-5	0
group_8191	0	0	0.1495194718798154	0	0
group_8194	0	0	0.007026411749688375	0	0
group_8197	0	0	0.007386188982745373	0	0
group_8202	0.008135414863155624	0	0	0	0
group_8203	0	0	0	0.020128605040593796	0
group_8209	0	0	0.007518803860459781	0	0
group_8211	0	0	0	-3.519138858533237e-5	0
group_8234	0	0.009597899883551511	0	0	0
group_8237	-0.8210715483251396	0	0	0	0
group_8243	0	0	0	0	0.04002398986682153
group_8328	0	0	0	0	0.0709819377586142
group_8372	-0.12904468979890377	0	0	0	0
group_8373	-0.1522946075937329	0	0	0	0
group_8387	0	0	0	0	0.06921986839033607
group_8401	0.0811920985502232	0	0	0	0
group_8405	0.008446570018423121	0	0	0	0
group_8454	0	0	0	-9.409406905983054e-6	0
group_8479	0	0	0	-0.11399838937548762	0
group_8483	-0.9510118445390512	0	0	0	0
group_851	0	0.009277258321897955	0	0	0
group_8550	0	0	0	0	-0.005426854044468612
group_8564	0	0	0	0	0.21208126004982555
group_8569	0	0	0.20850013547551854	0	0
group_8598	0	0	0.20898397856625286	0	0
group_8603	0	0	0	0	0.19762475949948166
group_8606	0	0	0	0	0.028438558409921818
group_8610	0	0	0	0	0.06400280541598391
group_8621	0	0	0	0	0.06463512634288912
group_8625	0	0	0	0	0.02669868597764372
group_8632	0	0	0	0	0.19144617852331225
group_8639	0.06797108057104206	0	0	0	0
group_8651	0	-0.1242714304682815	0	0	0
group_8653	0	0	0.15400099966241693	0	0
group_8658	0.06778504161792287	0	0	0	0
group_8726	0	0	0.007277734897087949	0	0
group_8739	0	0	0	0.0019156452556043277	0
group_8744	0	0	0	0.0019847866381191037	0
group_8754	0	0	0	0.019289860875112422	0
group_8762	0	0.19811733450024557	0	0	0
group_8768	0	0.0068453432317889945	0	0	0
group_8776	0	0	0.0283222410587756	0	0
group_8777	0	0	0.028255173671549456	0	0
group_8834	0	0.05459601757743436	0	0	0
group_8852	0	0.10406279000878396	0	0	0
group_8864	0	0	0	0.40686109859788944	0
group_8875	0	0.007486183503334222	0	0	0
group_8876	0	0.007191297085305137	0	0	0
group_8882	0	0	0.027318112594538924	0	0
group_8884	0	0	0.026569134544405022	0	0
group_8898	0	0	0	0.0023369961132757794	0
group_8910	0.07365009795143651	0	0	0	0
group_8913	0.07216424209699616	0	0	0	0
group_8918	0.0728423125077387	0	0	0	0
group_8921	0	0	0	0	0.08437680031644759
group_8930	0	0	0.02114009871083753	0	0
group_8938	0	0.006890067619176241	0	0	0
group_8941	0	0.07264066091438075	0	0	0
group_8944	0	0	0.047211162598720026	0	0
group_8946	0	0.00706991830458631	0	0	0
group_8947	0	0	0.047223837000704816	0	0
group_895	0	0.009738564144109958	0	0	0
group_8950	0	0	0.047262137668330186	0	0
group_8957	0	0.22292721892366762	0	0	0
group_8961	0	0.007616054712048683	0	0	0
group_8972	0	0.00740869327279369	0	0	0
group_8983	0	0	0.005523722046696282	0	0
group_8990	0	0	0	0.3218286532610536	0
group_8991	0	0	0	0.01188532218984755	0
group_8992	0	0	0	0.010955928027196107	0
group_8993	0	0	0	0.010183062436232463	0
group_8994	0	0	0	0.009482678640680633	0
group_8995	0	0	0	0.00881773737753869	0
group_8996	0	0	0	0.008175057312441477	0
group_8998	0	0	0	0.007553764771526393	0
group_9026	0	-0.36095330125314273	0	0	0
group_9034	0.035498781705159896	0	0	0	0
group_9035	0.03498356853037557	0	0	0	0
group_9037	0.03461004639946318	0	0	0	0
group_9040	0	0.18688680361525112	0	0	0
group_9042	0.034388743716635285	0	0	0	0
group_9053	0	0	0	0	-0.12854132035770485
group_9057	0	0	0.021169064443131783	0	0
group_9058	0	0	0.020680568446875762	0	0
group_9177	0	0.005583540271832507	0	0	0
group_918	-0.0020453628669796346	0	0	0	0
group_9208	0	0	0.3033653689004716	0	0
group_9275	0	0	0.00750803497939899	0	0
group_928	-0.001352484131437225	0	0	0	0
group_9294	0	0	0	0.01945250983602508	0
group_9295	0	0	0	0.019175594177979982	0
group_9296	0	0	0	0.01876683572241432	0
group_9297	0	0	0	0.018280988795101795	0
group_9298	0	0	0	0.017771230034703878	0
group_9299	0	0	0	0.01727733211096564	0
group_93	0	0.010666042427313234	0	0	0
group_9300	0	0	0	0.016821546714425446	0
group_9303	0	0	0	0.01641145859527342	0
group_9317	0	0	0	0	0.06605280719652812
group_9318	0	0	0	0	0.22744680675795953
group_9374	0.00833177845944451	0	0	0	0
group_9385	0	0.023311971892162643	0	0	0
group_9392	0	0	0.00752804083580342	0	0
group_9412	0	0.006743998120959735	0	0	0
group_9413	0	0.006232790078284673	0	0	0
group_9416	0	0.005682572985374207	0	0	0
group_9417	0	0.00508125679411539	0	0	0
group_9421	-0.15377868095509445	0.12199898649461124	0	0	0
group_9449	0	0	-0.06710513925249337	0	0.4161364636081018
group_9453	0	0	0	0	0.14372696670095875
group_9457	0	0	0.026419362087371695	0	0
group_9461	0	0	0	0.0026774980917371564	0
group_9465	0	0	0	0	0.045519430670853935
group_9466	0	0	0	0	0.04518871999830079
group_9491	0	0	0	0	0.009578962272689001
group_9580	0.007809664117665974	0	0	0	0
group_9581	0.007533553446991427	0	0	0	0
group_9582	0.007298609435111247	0	0	0	0
group_9583	0.007068464124042559	0	0	0	0
group_9584	0.006822155851549329	0	0	0	0
group_9585	0.006550173102307526	0	0	0	0
group_9586	0.006251534976958768	0	0	0	0
group_9587	0.005932413093174509	0	0	0	0
group_9588	0.005603573795999331	0	0	0	0
group_9590	0.005276862956963054	0	0	0	0
group_9591	0.0049617549919004494	0	0	0	0
group_9595	0	0	0.007436740991345429	0	0
group_9596	0	0	0.007491143817167354	0	0
group_9597	0	0	0.0077237336536047805	0	0
group_9609	0	0	0	0.29370540269518386	0
group_9626	0	0	0	5.4964381734229585e-5	0
group_9627	0	0	0	8.563284092735438e-4	0
group_9628	0	0	0	0.0015020700194005357	0
group_9654	0	0	0.007969116788211232	0	0
group_9655	0	0	0.050871436404762264	0	0
group_9656	0	0	0.005989641891477709	0	0
group_9657	0	0	0.04668413539466053	0	0
group_9658	0	0	0.006302112887486118	0	0
group_9660	0	0	0	0.002355471378242068	0
group_9663	0	0.018119526365535675	0	0	0
group_9730	0	0.023433930669878936	0	0	0
group_9996	0	0	0	0.1571592146030213	0
