Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
group_8998	0	0	0	8.321524222959997e-6	0
group_9026	0	-0.17402545371016048	0	0	0
group_9034	0.01592980035262879	0	0	0	0
group_9035	0.014009763679456687	0	0	0	0
group_9037	0.013298218942566617	0	0	0	0
group_9040	0	0.04252262579360235	0	0	0
group_9042	0.01302873932103984	0	0	0	0
group_9053	0	0	0	0	-0.061868547546618594
group_9057	0	0	0.022029780334266436	0	0
group_9058	0	0	0.02090235576701216	0	0
group_9208	0	0	0.3164194806859575	0	0
group_9294	0	0	0	0.016575081000473023	0
group_9295	0	0	0	0.015903832103277782	0
group_9296	0	0	0	0.015149368488045534	0
group_9297	0	0	0	0.014368594208692399	0
group_9298	0	0	0	0.013591250462699687	0
group_9299	0	0	0	0.012837301231092906	0
group_93	0	0.011423616277098389	0	0	0
group_9300	0	0	0	0.012121013584299118	0
group_9303	0	0	0	0.011451409086708641	0
group_9317	0	0	0	0	0.12660477488534005
group_9318	0	0	0	0	0.1080111313312197
group_9374	0.006936016641429312	0	0	0	0
group_9385	0	0.008346716321166948	0	0	0
group_9421	-0.11277208671428877	0	0	0	0
group_9449	0	0	0	0	0.5401808387886402
group_9453	0	0	0	0	0.19154657054573185
group_9461	0	0	0	0.004786050207885436	0
group_9465	0	0	0	0	0.03323592745562261
group_9466	0	0	0	0	0.03305231946286979
group_9491	0	0	0	0	2.498033988623143e-4
group_9580	0.006389928849240961	0	0	0	0
group_9581	0.006268254676993718	0	0	0	0
group_9582	0.005927441297859251	0	0	0	0
group_9583	0.005392298444700043	0	0	0	0
group_9584	0.004748822453204425	0	0	0	0
group_9585	0.004061130395266531	0	0	0	0
group_9586	0.0033670485101308482	0	0	0	0
group_9587	0.002694587953293879	0	0	0	0
group_9588	0.002071415929979228	0	0	0	0
group_9590	0.0015236044396190447	0	0	0	0
group_9591	0.001069620988324954	0	0	0	0
group_9609	0	0	0	0.20927577111757134	0
group_9655	0	0	0.00872832602917151	0	0
group_9657	0	0	0.044266920269204986	0	0
group_9663	0	0.03860460893882405	0	0	0
group_9730	0	0.006997212484592189	0	0	0
group_9996	0	0	0	0.1465143664319835	0
