Variable	Importance	Sign
group_56.group_2278.group_3928	0.3010414734343448	POS
group_6302.group_5899.group_7346	0.2456591733334633	POS
group_4424.group_7233.group_6847	0.2245189460943218	NEG
group_8154.group_8159.group_8383	0.21074834736546155	NEG
group_6518.group_4833.group_6677	0.20038892279286827	NEG
group_5261.group_6829.group_6746	0.14136947922399293	POS
group_294.group_4570.group_6415	0.13774722366471454	POS
group_3131.group_5852.group_7751	0.13529910448724997	POS
group_6682.group_5537.group_7740	0.1276556742660125	POS
group_4824.group_800.group_6302	0.12073962065517646	NEG
group_2530.group_4035.group_5947	0.11398264300575967	NEG
group_3376.group_5947.group_4035	0.1138527213637267	NEG
group_4570.group_6415.group_2754	0.11367763964131782	POS
group_5448.group_7725.group_7798	0.11042798323785409	POS
group_5718.group_6725.group_8237	0.11018399725416163	NEG
group_8379.group_8434.group_6363	0.10996726530659404	POS
group_6204.group_7798.group_7725	0.10982990159241975	POS
group_8149.group_8409.group_4785	0.10510119916418828	POS
group_2662.group_8431.group_7509	0.10322122265403576	POS
group_7912.group_6970.group_8372	0.10238421583336836	NEG
group_1139.group_8327.group_7704	0.10088665385888478	POS
group_4685.group_8327.group_1139	0.10034348327628863	POS
group_6746.group_6829.group_6830	0.0967760162864785	NEG
group_6970.group_8372.group_8237	0.09455723100042017	NEG
group_3471.group_3308.group_7761	0.09397289045115367	POS
group_1032.group_7209.group_210	0.0938309082167557	POS
group_4912.group_5075.group_6537	0.09297803483886782	POS
group_2198.group_5448.group_6247	0.09064165659714679	NEG
group_2198.group_5448.group_7725	0.09061651241234848	POS
group_2101.group_1139.group_8327	0.08900910116503562	POS
group_4906.group_8485.group_4515	0.08878313998427487	POS
group_5752.group_8327.group_6472	0.08856566330357508	POS
group_7164.group_5752.group_8327	0.08823712905734249	POS
group_6725.group_8237.group_8372	0.08324328302098073	NEG
group_3108.group_6033.group_4272	0.08296578999961837	NEG
group_3108.group_6033.group_697	0.08290641758099956	POS
group_6725.group_5718.group_8483	0.07821948329489047	NEG
group_3484.group_2978.group_5799	0.07314021979896301	POS
group_2306.group_6901.group_6452	0.0727447116402593	NEG
group_2306.group_6901.group_5368	0.07273285434261682	POS
group_3433.group_5966.group_7189	0.07271756399257912	NEG
group_3433.group_5966.group_884	0.07260638320763163	POS
group_3941.group_3484.group_2978	0.0724905054592586	POS
group_4645.group_6452.group_6901	0.07245654826894157	NEG
group_5368.group_6452.group_4645	0.07214606434313019	POS
group_3538.group_884.group_5966	0.0720103094030083	POS
group_3538.group_884.group_7189	0.07132728106216271	NEG
group_7441.group_8014.group_8087	0.06823990454226737	NEG
group_5462.group_6199.group_5244	0.06608657799874143	POS
group_6910.group_5752.group_7164	0.06475792126691853	NEG
group_2773.group_6781.group_7882	0.0625429569013601	POS
group_2773.group_8421.group_8393	0.06232713568229063	POS
group_6781.group_2773.group_8421	0.062235999426904234	POS
