Variable	Importance	Sign
PF23840_IPR056912	0.3655768041913376	POS
PF10145_IPR010090	0.3120464981422203	POS
PF04984_IPR035089	0.3110634696065234	POS
PF17482_IPR020287	0.31093842155520834	POS
PF10109_IPR019289	0.29402896432080095	POS
PF01320_IPR000290	0.2488671915456722	NEG
PF21431_.	0.2484347366872898	NEG
PF01218_IPR001260	0.23511946533259606	POS
PF08479_IPR013686	0.2340657738547087	NEG
PF17287_IPR035251	0.2334368226885411	NEG
PF10618_IPR019596	0.18845504716868816	POS
PF10948_IPR024400	0.18760086051292144	POS
PF08020_IPR012550	0.1829348849502729	NEG
PF17481_IPR035326	0.1738195826520882	POS
PF12708_IPR024535	0.15753561955700968	NEG
PF03691_IPR005363	0.1361078246632322	POS
PF11471_IPR021570	0.13196843343008718	POS
PF01874_IPR002736	0.11306166517875592	POS
PF03802_IPR005551	0.11281865122152558	POS
PF00445_IPR001568	0.11241451599879197	POS
PF04223_IPR006472	0.11220887984492435	POS
PF17282_IPR035232	0.11159344002688888	NEG
PF06857_IPR023439	0.11155899093244691	POS
PF08218_IPR013166	0.11106496537653147	POS
PF07693_IPR011646	0.08925048659941767	NEG
PF03090_IPR004322	0.07550920655738559	POS
PF13342_IPR025589	0.06797740211038458	POS
PF26516_IPR058975	0.06764658030889145	POS
PF12120_IPR021975	0.0651901983421228	NEG
PF16509_IPR032428	0.06514208897855603	NEG
PF04471_IPR007560	0.0650981662893939	NEG
PF20457_IPR046556	0.06498814227288571	NEG
PF20898_IPR049533	0.0646600639278303	NEG
PF04773_IPR006860	0.0643144521183547	POS
PF07660_IPR011662	0.06431252054440169	POS
PF16220_IPR032623	0.06354785823324714	POS
PF12696_IPR032689	0.06207301245838036	POS
PF19044_IPR043964	0.06200621456426206	POS
PF18090_IPR040873	0.06123921251765642	POS
PF04229_IPR007344	0.06011848196891593	NEG
PF20390_IPR046507	0.059819882554111706	NEG
PF10798_IPR024753	0.05723070848453066	POS
PF13708_IPR031339	0.05528843693237218	NEG
PF13737_IPR025668	0.053255796200262516	NEG
PF22318_IPR054244	0.052660348781816135	NEG
PF13086_IPR041677	0.05205907434538951	NEG
PF13087_IPR041679	0.05200226428644668	NEG
PF13304_IPR003959	0.05186124173166831	POS
PF08667_IPR013975	0.05067801777002732	POS
PF08401_IPR013610	0.05060262609228654	POS
PF18818_IPR041459	0.05046740809388019	POS
PF04956_IPR007039	0.05024059985762292	POS
PF04463_IPR007553	0.05010660043467445	POS
PF13807_IPR032807	0.047445632077924606	NEG
PF23607_.	0.04742411361937826	NEG
PF07449_IPR010893	0.047331619891940194	NEG
PF00328_IPR000560	0.0472050191141181	NEG
PF04809_IPR006894	0.047014228120394755	NEG
PF07728_IPR011704	0.04511194794037666	POS
PF18623_IPR041419	0.0449191075386328	NEG
PF13542_IPR032877	0.044142075075333395	POS
PF14690_IPR029261	0.04398235396359476	POS
PF17090_IPR031381	0.04241961685315487	POS
PF00165_IPR018060	0.04213758767935475	NEG
PF19295_IPR045595	0.04162044767874242	POS
PF19419_IPR046025	0.041612418184493606	NEG
PF15930_IPR031830	0.04159148390645666	POS
PF01458_IPR000825	0.04157575734853055	POS
PF25638_IPR057653	0.04154148335587124	NEG
PF08965_IPR015060	0.04147159958530066	POS
PF05065_IPR054612	0.04111213382103683	NEG
PF03743_IPR005498	0.0409985070026271	POS
PF13449_IPR027372	0.04033258062966946	POS
PF21197_IPR049003	0.03655517558063859	POS
PF23680_IPR057814	0.035532062471309696	POS
PF06755_IPR009610	0.03547769872370376	NEG
PF06527_IPR009492	0.03475659929599092	NEG
PF18673_IPR040755	0.034751752377765704	NEG
PF04860_IPR006944	0.03455177170734267	NEG
PF15978_IPR032750	0.033824703633096365	NEG
PF07825_IPR012884	0.03326149654121219	NEG
PF13401_IPR049945	0.031090709987184908	NEG
PF07275_IPR009899	0.022580905326097616	NEG
PF08052_IPR012602	0.022394466276522265	POS
PF05593_IPR031325	0.018742655309516708	NEG
PF20148_IPR045351	0.018733095234462115	NEG
PF08708_IPR014820	0.01866882646150375	POS
PF04586_IPR054613	0.013987101378854491	NEG
PF01487_IPR001381	0.013723002171083156	POS
PF03389_IPR005053	0.011956027010103138	POS
PF08721_IPR014832	0.009475097191596447	NEG
PF10767_IPR019703	0.00904573176346767	POS
PF11426_IPR021542	0.008834108589838156	NEG
PF11656_IPR020317	0.007099933572504869	POS
PF07424_IPR009989	0.0065524361173558915	POS
PF02702_IPR003852	0.005617855348548081	NEG
PF03814_IPR004623	0.005595389127710282	NEG
PF13990_IPR025599	0.0055784776911433675	NEG
PF13493_IPR025201	0.0054888648519933895	NEG
PF05135_IPR021146	0.005431846103156241	NEG
PF20126_IPR045397	0.005401363003472854	POS
PF17400_IPR035387	0.005386996075882595	POS
PF25212_.	0.005357047079423813	POS
PF10011_IPR018723	0.005341869347226028	NEG
PF05521_IPR008767	0.005340747894300686	NEG
PF02669_IPR003820	0.005321431136591541	NEG
PF01885_IPR002745	0.00520117128574776	NEG
PF13492_IPR003018	0.005173201846545358	NEG
PF06069_IPR024684	0.005143659728572573	NEG
PF08722_IPR014833	0.00384301604077845	NEG
PF03515_IPR016128	0.0027715349260314334	NEG
PF11570_IPR024566	0.0025224791975354765	NEG
PF11185_IPR021352	7.069581778513918e-4	NEG
PF11504_IPR014740	6.982913471178364e-4	NEG
