Variable	Importance	Sign
group_7939	0.6109277546179305	NEG
group_5135	0.35883911977183514	NEG
group_4827	0.10653414958898755	POS
group_5134	0.10467971427968607	NEG
group_7373	0.10358244604310021	NEG
group_10462	0.1010336844679756	NEG
group_10464	0.09988121115627188	NEG
group_10683	0.09827267347786327	NEG
group_7315	0.09550025747173767	POS
group_4211	0.0162327579097429	NEG
group_3649	0.0160971433410126	NEG
group_1210	0.015699322377681447	NEG
group_1649	0.015550253637781864	NEG
group_10382	0.015482741972047432	NEG
group_1716	0.01540200661380394	NEG
group_2451	0.015222548974896846	NEG
group_5151	0.015015770226407193	NEG
group_2853	0.014971206722544246	NEG
group_3176	0.014645197558476809	NEG
group_3354	0.01426426669459039	NEG
group_3366	0.013854072351369675	NEG
group_3412	0.013436113140039898	NEG
group_3859	0.013044225984503765	NEG
group_3947	0.012650733202041912	NEG
group_4289	0.012269736775013704	NEG
group_4751	0.01190375164300598	NEG
group_5545	0.011762681758564623	NEG
