Variable	Importance	Sign
fig.623.1103.peg.312	0.6259723856983656	NEG
fig.623.1103.peg.313	0.6227309504789953	NEG
fig.623.2652.peg.1157	0.07099405524272234	NEG
fig.623.2652.peg.2500	0.06917419784544587	NEG
fig.623.2652.peg.2501	0.06604408298495477	NEG
fig.623.2652.peg.2885	0.06295226812918622	NEG
fig.623.2652.peg.2886	0.06032129858506977	NEG
fig.623.2652.peg.3093	0.058216962448504966	NEG
fig.623.2652.peg.345	0.05652084191806446	NEG
fig.623.2652.peg.3763	0.05508541748158103	NEG
fig.623.2652.peg.3854	0.05380222573009753	NEG
fig.623.2652.peg.4021	0.05261011471006682	NEG
fig.623.2652.peg.4022	0.0514820720056749	NEG
fig.623.2652.peg.4528	0.05041000192360322	NEG
fig.623.2652.peg.4675	0.049393339040828564	NEG
fig.623.1101.peg.1303	0.0281247686677422	POS
fig.623.1103.peg.2587	0.02256946623590775	NEG
fig.623.1103.peg.311	0.018122857421601676	NEG
fig.623.1438.peg.1685	0.014240661015890907	NEG
fig.623.305.peg.2217	0.012798701324292063	NEG
fig.623.1438.peg.1687	0.010712187951004792	NEG
fig.623.1438.peg.1688	0.006619718712468307	NEG
fig.623.1438.peg.1689	0.003539683019123472	NEG
fig.623.1101.peg.3435	0.002520887238283454	NEG
fig.623.1101.peg.245	0.002069301202566271	NEG
fig.623.1438.peg.1708	0.001667281526330657	NEG
fig.623.1438.peg.1713	7.016704431263551e-4	NEG
fig.623.1438.peg.1725	2.6706428727277687e-4	NEG
fig.623.1764.peg.137	9.287922180871722e-5	NEG
fig.623.305.peg.2368	7.076880319998251e-5	NEG
fig.623.305.peg.3585	4.453836763810873e-5	NEG
fig.623.1764.peg.138	2.9771188753735573e-5	NEG
fig.623.1764.peg.183	1.1983924867362412e-5	NEG
fig.623.1764.peg.140	8.859681374070353e-6	NEG
fig.623.1764.peg.188	6.0389508247684635e-6	NEG
fig.623.1764.peg.195	2.53139312195921e-6	NEG
fig.623.1764.peg.141	2.4630758143207205e-6	NEG
fig.623.1764.peg.220	9.427198332636426e-7	NEG
fig.623.1764.peg.168	6.431074044315317e-7	NEG
fig.623.1764.peg.222	3.158108309359195e-7	NEG
fig.623.1764.peg.179	1.584279180783465e-7	NEG
fig.623.1764.peg.223	9.621759504106389e-8	NEG
fig.623.1764.peg.224	2.6915989616267927e-8	NEG
fig.623.1764.peg.235	6.9693212005433196e-9	NEG
fig.623.1764.peg.241	1.6817195257993831e-9	NEG
fig.623.1764.peg.242	3.8038812871450385e-10	NEG
fig.623.1764.peg.243	8.105744656027427e-11	NEG
