Variable	Importance	Sign
group_5135.group_7912.group_7632	1.1580733824586085	NEG
group_4328.group_8331.group_4927	1.1430564288272715	NEG
group_6916.group_8336.group_4545	0.0152355542191779	NEG
group_1389.group_798.group_2394	6.150936858825896e-4	POS
group_2035.group_2104.group_7373	3.079313883264486e-4	NEG
group_7912.group_5135.group_7939	2.2439227653945433e-4	NEG
group_129.group_2635.group_4827	2.122820125730875e-4	POS
group_4328.group_8331.group_7574	2.7147047118521696e-6	NEG
group_4782.group_4450.group_8402	1.365081367717467e-6	NEG
group_6916.group_8336.group_5266	4.527646739892546e-14	NEG
group_6916.group_8336.group_6976	3.791526000444537e-14	NEG
