Variable	Importance	Sign
group_5135	0.39486151824401583	NEG
group_7939	0.3918501272419304	NEG
group_4827	0.1503182203388465	POS
group_5134	0.1494332456958895	NEG
group_7373	0.14840133173523118	NEG
group_1607	0.035537140497871184	NEG
group_7291	0.03408558594178125	NEG
group_1210	0.0299117848161065	NEG
group_10382	0.029766020422507696	NEG
group_1649	0.029460636434028686	NEG
group_1716	0.02891180165147424	NEG
group_2853	0.028409749731742266	NEG
group_3176	0.02794287831423416	NEG
group_3354	0.02748872237311216	NEG
group_3366	0.02703472791461278	NEG
group_6755	0.026709543547178805	NEG
group_3412	0.026577242353123278	NEG
group_5167	0.026326508080030692	NEG
group_3947	0.02611768231758836	NEG
group_5567	0.02586911009298935	NEG
group_4289	0.025659455471417323	NEG
group_5642	0.025472942811440854	NEG
group_4552	0.02540911538732505	NEG
group_4751	0.025211810926139878	NEG
group_5728	0.02508288392130834	NEG
group_5880	0.02470179941689855	NEG
group_8306	0.02417390064587901	NEG
group_5136	2.1731709889704988e-4	NEG
group_514	4.341849823414772e-5	NEG
group_5140	7.910232802742077e-6	NEG
group_10547	3.6170175849854323e-6	NEG
group_10548	2.0693572161203908e-6	NEG
group_5141	1.3671812938992096e-6	NEG
group_1239	9.522675457204561e-7	NEG
group_1219	8.679153982806677e-7	NEG
group_10549	7.175405024210487e-7	NEG
group_1255	4.954536755739667e-7	NEG
group_10557	2.0428488620758172e-7	NEG
group_1256	1.886860386479884e-7	NEG
group_1298	5.931806125574788e-8	NEG
group_10558	5.1542127166530837e-8	NEG
group_1299	1.6300172610653808e-8	NEG
group_1376	1.2844878149413549e-8	NEG
group_10559	1.1921353613696731e-8	NEG
group_1306	4.048585928600506e-9	NEG
group_1383	2.9965220954546783e-9	NEG
group_10560	2.577375132005343e-9	NEG
group_1341	9.289861599168396e-10	NEG
group_10583	5.275942748979868e-10	NEG
group_1409	5.243517129453121e-10	NEG
group_135	1.9995158737439387e-10	NEG
group_10584	1.032012531352383e-10	NEG
group_1429	8.15702941733706e-11	NEG
group_1350	4.082041793469915e-11	NEG
group_10585	1.9423789231067365e-11	NEG
group_143	1.1897859764943583e-11	NEG
group_1351	7.9710153124122e-12	NEG
group_10586	3.5365511323622853e-12	NEG
group_1435	1.6662285182396966e-12	NEG
group_1353	1.4985272058939517e-12	NEG
group_10589	6.255631994057781e-13	NEG
group_1362	2.7261630796863473e-13	NEG
group_144	2.2688341119998832e-13	NEG
group_10590	1.0788812475964334e-13	NEG
group_1363	4.8215179113954743e-14	NEG
group_1444	3.027823493514493e-14	NEG
group_10591	1.757231513373627e-14	NEG
group_1371	7.713306722709455e-15	NEG
group_1451	3.982871107726337e-15	NEG
group_10592	2.7767904201754042e-15	NEG
group_1372	1.1780322994683532e-15	NEG
group_1459	5.18895179527727e-16	NEG
