Variable	Importance	Sign
PF19480_IPR046058	1.1595791336457704	NEG
PF06998_IPR009736	0.46336037690695603	POS
PF13737_IPR025668	0.4124555091163851	NEG
PF10624_IPR018898	0.3264638118987777	NEG
PF13939_IPR025211	0.2763214704411913	POS
PF17090_IPR031381	0.25331638247528415	POS
PF07825_IPR012884	0.2062692067488077	NEG
PF13020_IPR024975	0.07367169772781951	POS
PF17282_IPR035232	0.0593327240039573	POS
PF26345_IPR058807	0.05086557608181214	POS
PF12708_IPR024535	0.046630118036557755	NEG
PF11185_IPR021352	0.03999952014575414	NEG
PF11504_IPR014740	0.037209913286248154	NEG
