Variable	Importance	Sign
PF10109_IPR019289	0.3080616692376318	POS
PF01320_IPR000290	0.2638647969841865	NEG
PF21431_.	0.2621827541815791	NEG
PF10618_IPR019596	0.2478897860815464	POS
PF10948_IPR024400	0.24719846857551306	POS
PF23840_IPR056912	0.23795415190948185	POS
PF01218_IPR001260	0.21898889926646734	POS
PF17287_IPR035251	0.2173943944568908	NEG
PF08479_IPR013686	0.2154598659468087	NEG
PF06940_IPR009706	0.19881311839376228	NEG
PF03814_IPR004623	0.16435352951403562	NEG
PF08020_IPR012550	0.16387706892045809	NEG
PF02730_IPR013983	0.15731182923072776	NEG
PF12708_IPR024535	0.15529726886082051	NEG
PF17481_IPR035326	0.15509150865397403	POS
PF03691_IPR005363	0.15488722704209582	POS
PF03812_IPR004684	0.15343049961034627	NEG
PF03600_IPR004680	0.14204213493488932	NEG
PF11066_IPR021295	0.14193750959241958	NEG
PF10145_IPR010090	0.14184279843186737	POS
PF20390_IPR046507	0.1244261200958062	NEG
PF04229_IPR007344	0.12394295695443595	NEG
PF11471_IPR021570	0.11905712440043051	POS
PF21821_IPR048494	0.1163591199033222	POS
PF26516_IPR058975	0.11199322007766069	POS
PF01874_IPR002736	0.11195870960282495	POS
PF03802_IPR005551	0.1116151377014342	POS
PF00445_IPR001568	0.11126343211294046	POS
PF06857_IPR023439	0.11085172643430098	POS
PF08218_IPR013166	0.11039547622406315	POS
PF04234_IPR007348	0.10638645009089649	POS
PF01464_IPR008258	0.10418984347030967	POS
PF00589_IPR002104	0.10194787947624609	NEG
PF04809_IPR006894	0.10088688538690035	NEG
PF07449_IPR010893	0.10032400324150119	NEG
PF18019_IPR006483	0.09920155432652848	POS
PF07282_IPR010095	0.09853260596978518	NEG
PF22513_IPR053853	0.0954181144125835	POS
PF02922_IPR004193	0.09240524059216101	POS
PF03466_IPR005119	0.09215027372335736	POS
PF02902_IPR003653	0.09062912956576259	POS
PF07508_IPR011109	0.0862784404895071	NEG
PF13408_IPR025827	0.08578785135947047	NEG
PF02878_IPR005844	0.07495230130882248	NEG
PF04773_IPR006860	0.074701877594758	POS
PF07660_IPR011662	0.07366766034620238	POS
PF08281_IPR013249	0.07350364631498664	POS
PF16220_IPR032623	0.07315967645548191	POS
PF07693_IPR011646	0.069319934346545	NEG
PF02264_IPR003192	0.06924415181185814	POS
PF02657_IPR003808	0.06861124452798693	POS
PF00266_IPR000192	0.06847974930944847	POS
PF01458_IPR000825	0.0684605339887421	POS
PF01521_IPR000361	0.06843290794840032	POS
PF15930_IPR031830	0.0679784680455505	POS
PF19295_IPR045595	0.06783570656655483	POS
PF18623_IPR041419	0.061849876993999395	NEG
PF14496_IPR029487	0.05959951489235724	NEG
PF03743_IPR005498	0.058815769844347644	POS
PF13333_IPR001584	0.0587830407657307	NEG
PF13086_IPR041677	0.05819032355546965	NEG
PF13087_IPR041679	0.05800911309789561	NEG
PF13990_IPR025599	0.05742505566905216	NEG
PF06527_IPR009492	0.05669942448711502	NEG
PF15978_IPR032750	0.05638379241010593	NEG
PF05958_IPR010280	0.05567322058276137	POS
PF06406_IPR009440	0.05565098171205575	POS
PF22103_IPR054329	0.05536391914764797	POS
PF10767_IPR019703	0.055222455310579135	POS
PF08013_IPR012062	0.05487023677233904	NEG
PF04984_IPR035089	0.053248134963391036	POS
PF02371_IPR003346	0.05278148950505874	NEG
PF13449_IPR027372	0.05268112850144545	POS
PF10011_IPR018723	0.050886517655901166	NEG
PF07728_IPR011704	0.05087236478515475	POS
PF13354_IPR045155	0.04977439342455637	POS
PF03090_IPR004322	0.049275909125009634	POS
PF06154_IPR009320	0.04839943541169799	NEG
PF07825_IPR012884	0.04745569343897268	NEG
PF01212_IPR001597	0.04714048238076278	POS
PF03605_IPR004668	0.047055738996564324	POS
PF03590_IPR004618	0.04639018812553626	NEG
PF19044_IPR043964	0.04625514136270283	POS
PF11426_IPR021542	0.0456599614597905	NEG
PF23514_IPR057813	0.045064056241903905	NEG
PF02415_IPR003368	0.04404676785115128	POS
PF04550_IPR007633	0.04370294867181801	POS
PF17399_IPR035404	0.043630973952201946	POS
PF13276_IPR025948	0.04324387730718236	NEG
PF00165_IPR018060	0.04221661917463819	NEG
PF17482_IPR020287	0.03889164366180629	POS
PF11504_IPR014740	0.0385481860227659	NEG
PF14022_IPR025332	0.038467341301464	NEG
PF11185_IPR021352	0.03844411777608294	NEG
PF06069_IPR024684	0.03791478575936165	NEG
PF01751_IPR006171	0.03765365122997057	POS
PF01131_IPR013497	0.03755288909975859	POS
PF08721_IPR014832	0.03484243078214592	NEG
PF02572_IPR003724	0.03448266640434021	POS
PF12557_IPR025826	0.03414573707197634	POS
PF12323_IPR021027	0.03398954142021546	NEG
PF01487_IPR001381	0.03365881456428711	POS
PF00126_IPR000847	0.03316519126718974	POS
PF01177_IPR015942	0.032808050324303596	POS
PF05762_IPR008912	0.031460845023067376	POS
PF01232_IPR013131	0.030375709700807732	NEG
PF25638_IPR057653	0.028711589960766153	NEG
PF00662_IPR001516	0.028704107152665328	POS
PF06755_IPR009610	0.028677307126743476	NEG
PF19419_IPR046025	0.028580254957393424	NEG
PF05193_IPR007863	0.027070489151167804	POS
PF01432_IPR001567	0.027004202669777405	NEG
PF00675_IPR011765	0.026887917530927764	POS
PF12468_IPR032674	0.026342924583776198	NEG
PF08722_IPR014833	0.026188552062389053	NEG
PF07759_IPR011673	0.025482018512442195	POS
PF13401_IPR049945	0.02456133901443163	NEG
PF07275_IPR009899	0.024427808294468636	NEG
PF11570_IPR024566	0.023719026843113902	NEG
PF03515_IPR016128	0.02326756946447133	NEG
PF10828_IPR022538	0.022154956382077377	NEG
PF11975_IPR022616	0.02152194121438857	POS
PF00005_IPR003439	0.020411359836648494	POS
PF13005_IPR024474	0.020361286729300997	NEG
PF13007_IPR024463	0.0200055452701476	NEG
PF02525_IPR003680	0.018669672576260232	POS
PF01594_IPR002549	0.017635838952631634	POS
PF05309_IPR007973	0.01748433535468396	POS
PF01709_IPR048300	0.017185204795502167	POS
PF20772_IPR049083	0.017081109682304516	POS
PF03288_IPR004968	0.01566163111975013	POS
PF00665_IPR001584	0.015133147537669278	NEG
PF13545_IPR012318	0.014222137477677196	NEG
PF02610_IPR055389	0.014122425672867443	POS
PF24856_IPR055390	0.014081768320006585	POS
PF11762_IPR024664	0.014057237633626499	POS
PF13454_IPR038732	0.01362217694481857	NEG
PF01526_IPR002513	0.013491035202621264	POS
PF22470_IPR054180	0.012904160207422485	POS
PF13520_IPR002293	0.012599263989879648	POS
PF13708_IPR031339	0.012307116048481583	NEG
PF02464_IPR008136	0.012083868653788394	POS
PF05766_IPR008713	0.012083436406235168	POS
PF08134_IPR012995	0.011941747082239522	POS
PF05063_IPR007757	0.01187492870431872	POS
PF12696_IPR032689	0.011862112968800399	POS
PF04492_IPR006497	0.011576013944108047	POS
PF10549_IPR018877	0.011548922549349453	POS
PF16677_IPR032066	0.011165941629988865	POS
PF04404_IPR007499	0.011077663388720689	POS
PF13737_IPR025668	0.009688066124736829	NEG
PF08240_IPR013154	0.008763685945819841	POS
PF12120_IPR021975	0.007991460970162675	NEG
PF01077_IPR006067	0.007984523132116129	NEG
PF00849_IPR006145	0.00797456809483829	NEG
PF01368_IPR001667	0.0079121432119847	NEG
PF16509_IPR032428	0.007751005350877223	NEG
PF02272_IPR003156	0.007744811088719584	NEG
PF17768_IPR041122	0.007700021973556311	NEG
PF20457_IPR046556	0.007647173331491338	NEG
PF18267_IPR041575	0.007641502640881305	NEG
PF01790_IPR001640	0.007631461250295532	NEG
PF20898_IPR049533	0.007599898927233453	NEG
PF02401_IPR003451	0.007546807848981806	NEG
PF12792_IPR024744	0.0074479610675578945	POS
