Variable	Importance	Sign
group_5135.group_7912.group_7632	0.17945967100090332	NEG
group_7912.group_5135.group_7939	0.17689016090031434	NEG
group_5536.group_8327.group_855	0.1368708624335536	NEG
group_129.group_2635.group_4827	0.12927552731176598	POS
group_129.group_2635.group_7373	0.129124839227684	NEG
group_2035.group_2104.group_7373	0.12775181708992814	NEG
group_2194.group_5566.group_7195	0.12725103051216125	NEG
group_2639.group_2949.group_3449	0.12684845725596333	POS
group_3274.group_2639.group_2949	0.12524870676702843	POS
group_4827.group_2104.group_2035	0.12410601375480329	POS
group_6020.group_2191.group_5445	0.12295486972181191	POS
group_1649.group_7797.group_6201	0.09495041619776669	NEG
group_2999.group_8473.group_8492	0.09431742072967676	NEG
group_3412.group_7532.group_8026	0.0926966732401804	NEG
group_607.group_2391.group_5545	0.09109900213798573	NEG
group_7797.group_6201.group_8122	0.08940070367307043	NEG
group_4850.group_855.group_8327	0.0379167148837977	NEG
group_2891.group_7721.group_6652	0.01596267472224898	NEG
group_1993.group_1638.group_5167	0.0038224325131975758	NEG
group_1993.group_1638.group_1992	0.0038000802752153817	POS
group_1781.group_1992.group_1638	0.003413210989632273	POS
group_1074.group_8327.group_4543	0.0031254937249763667	NEG
group_1074.group_8327.group_5028	0.003109222147793503	NEG
group_1005.group_8324.group_7972	0.0030962094654242	NEG
group_1074.group_8327.group_5748	0.003041773892538364	NEG
group_1005.group_8324.group_6846	0.0030319852087373456	NEG
group_128.group_7070.group_5728	0.0029736752672751224	NEG
group_1074.group_8327.group_8058	0.002931613457147282	NEG
group_1005.group_8324.group_6392	0.0028622798955065085	NEG
group_1095.group_8327.group_4543	0.0027979349649641175	NEG
group_1095.group_8327.group_5028	0.0026632858705193004	NEG
group_128.group_7070.group_2813	0.002627346989232587	POS
group_1095.group_8327.group_5748	0.002546412237542826	NEG
group_1095.group_8327.group_8058	0.0024580938313873858	NEG
group_1144.group_8306.group_4604	0.0024005437601330648	NEG
group_1157.group_8331.group_4328	0.002369348984278506	NEG
group_1220.group_8327.group_4543	0.002356434295962174	NEG
group_1220.group_8327.group_5028	0.0023528395848691637	NEG
group_2893.group_2215.group_5880	0.002084241659719804	NEG
group_1005.group_8324.group_6149	0.0019076377428837033	NEG
group_2893.group_2215.group_754	0.001902077196486866	POS
group_3116.group_2813.group_5728	0.001723709942522605	NEG
group_3116.group_2813.group_7070	0.0015383190624437674	POS
group_3400.group_2634.group_5642	0.001372039583537531	NEG
group_2457.group_8324.group_6846	0.0012794904648867787	NEG
group_1220.group_8327.group_5748	0.0012455480250856833	NEG
group_2457.group_8324.group_7972	0.001221521339113672	NEG
group_1220.group_8327.group_8058	0.001175793432567653	NEG
group_1220.group_8327.group_8072	0.0011712939833763364	NEG
group_1225.group_8327.group_4543	0.0011572051268397894	NEG
group_1225.group_8327.group_5028	0.0011340533629981013	NEG
group_4441.group_2456.group_5567	0.0011204031920781224	NEG
group_2482.group_8327.group_4543	0.0011123279460699134	NEG
group_2482.group_8327.group_5028	0.0010495211296559853	NEG
group_2494.group_3674.group_4829	0.0010277704607757165	NEG
group_2482.group_8327.group_5748	0.0010260745376113817	NEG
group_2482.group_8327.group_8058	0.0010258549844140224	NEG
group_2500.group_8323.group_2816	0.0010136728359295328	NEG
group_2500.group_8323.group_335	9.738708549425615e-4	NEG
group_4441.group_2456.group_5568	9.200989256239349e-4	POS
group_2500.group_8323.group_3456	9.076897595143452e-4	NEG
group_2500.group_8323.group_4273	8.206807102253054e-4	NEG
group_4552.group_2492.group_5580	7.408487448465906e-4	NEG
group_2500.group_8323.group_4734	7.210227364319568e-4	NEG
group_1311.group_3817.group_3514	7.155224984180025e-4	POS
group_2500.group_8323.group_4762	6.167983364749475e-4	NEG
group_1225.group_8327.group_5748	5.848316967255642e-4	NEG
group_2500.group_8323.group_5275	5.145979488125041e-4	NEG
