Variable	Importance	Sign
PF13354_IPR045155	0.8957812084498961	NEG
PF02417_IPR003370	0.5800859497798319	NEG
PF01024_IPR000293	0.5299976527340027	NEG
PF06308_IPR009391	0.4922758083814947	NEG
PF01610_IPR002560	0.47354097063775485	POS
PF11656_IPR020317	0.383199825820468	POS
PF08020_IPR012550	0.3603449237703735	POS
PF05857_IPR008875	0.3592634272838191	POS
PF01076_IPR001668	0.32187404044233797	POS
PF02387_IPR003446	0.31283117518949277	NEG
PF21716_IPR014057	0.3076337107595767	NEG
PF26518_IPR049586	0.2928938769695783	POS
PF12728_IPR041657	0.2762951012910624	NEG
PF04138_IPR007267	0.2544520477014203	NEG
PF03235_IPR004919	0.24078393398670103	NEG
PF06496_IPR009476	0.2327124795468662	POS
PF13198_IPR025096	0.21890598595794616	POS
PF06141_IPR009312	0.2154640408505672	NEG
PF13565_.	0.2117250243420291	POS
PF04837_IPR006922	0.18484123675815228	NEG
PF14301_IPR025484	0.17044282154516383	POS
PF06067_IPR026325	0.14169889485302928	NEG
PF10930_IPR020295	0.14061288433466304	POS
PF07128_IPR009811	0.12707965300471266	NEG
PF08052_IPR012602	0.11433335974764834	NEG
PF03891_IPR005590	0.10616828359558508	NEG
PF05818_IPR008874	0.10563542482393908	NEG
PF06122_IPR010927	0.10487879811380213	NEG
PF05247_IPR023559	0.1035634820029013	POS
PF05280_IPR007944	0.10324209431901449	POS
PF06154_IPR009320	0.1032116896628942	NEG
PF06834_IPR009649	0.10212931217445177	NEG
PF06986_IPR014121	0.10101246367903544	NEG
PF07916_IPR012931	0.09953759825236347	NEG
PF09673_IPR019106	0.09847273626370205	NEG
PF09676_IPR014118	0.09784488668671167	NEG
PF11130_IPR025955	0.09720695808315416	NEG
PF09677_IPR014115	0.09700381094594634	NEG
PF12477_IPR025864	0.09618160865412212	NEG
PF13728_IPR039555	0.0942504463194584	NEG
PF05309_IPR007973	0.09197013553349738	NEG
PF16816_IPR031817	0.08954673927280342	POS
PF05261_IPR007925	0.08938840462015611	NEG
PF00165_IPR018060	0.08877188720171218	NEG
PF16932_IPR031618	0.0884071440776711	POS
PF06064_IPR009274	0.08501199535170453	NEG
PF06586_IPR010563	0.08311711856745457	NEG
PF05513_IPR008873	0.08170527434199513	NEG
PF07178_IPR009838	0.0805622464689244	NEG
PF03230_IPR004914	0.08010195927157568	NEG
PF23536_IPR055397	0.07925136938075539	NEG
PF13935_IPR025153	0.07839096473306664	POS
PF14264_IPR025686	0.0681547083121763	NEG
PF25638_IPR057653	0.06310919384998404	NEG
PF23505_IPR057800	0.06306069660305318	POS
PF05509_IPR008876	0.0628405135808814	NEG
PF00872_IPR001207	0.06209978098408614	POS
PF19419_IPR046025	0.06117539335194761	NEG
PF11100_IPR020150	0.05234389424125516	NEG
PF07296_IPR009913	0.0521383308908554	NEG
PF10894_IPR024396	0.05201766827654717	NEG
PF09679_IPR014112	0.04998199146112012	NEG
PF11185_IPR021352	0.042162009135747136	POS
PF11504_IPR014740	0.041442019304408696	POS
PF01315_IPR000674	0.04114142322012226	NEG
PF02738_IPR008274	0.04039995382953013	NEG
PF00941_IPR002346	0.04014223408935093	NEG
PF14022_IPR025332	0.039193036250026236	POS
PF03450_IPR005107	0.03888254212895087	NEG
PF20256_IPR046867	0.037001270198095126	NEG
PF19480_IPR046058	0.036420424616271145	POS
PF13683_IPR001584	0.034048171741432945	NEG
PF04352_IPR016103	0.029154521893076567	NEG
PF04899_IPR006983	0.026893704922778164	NEG
PF04183_IPR007310	0.019919733981354888	POS
PF13434_IPR025700	0.01937770521721581	POS
PF13523_.	0.01773326563108408	POS
PF08751_IPR014862	0.013821264110313654	POS
PF13518_IPR055247	0.012511623857556572	POS
PF13604_.	0.011991545917994109	POS
PF18272_IPR040987	0.01089673987302447	POS
PF18340_IPR040668	0.007984616716307628	POS
PF10735_IPR019671	0.005534904817563525	POS
PF10753_IPR019689	0.005462017825633106	POS
PF10723_IPR019661	0.0052380489475509304	POS
PF04657_IPR006750	0.004273741874597548	POS
PF16884_IPR041694	0.003993775127743616	POS
PF07057_IPR009767	0.0030470559285409797	POS
PF10784_IPR019720	0.0025861812895898013	POS
PF21523_IPR048345	0.0014337736402720545	POS
PF10881_IPR024402	0.0011571052124389719	POS
PF12602_IPR021065	0.0010270108658115003	POS
PF04014_IPR007159	6.902449999489085e-4	POS
